date,discharge
2018-06-20,1.1609907270000104
2018-06-21,0.9910896450000088
2018-06-22,0.7079211750000063
2018-06-23,0.5097032460000046
2018-06-24,0.36811901100000327
2018-06-25,0.2831684700000025
2018-06-26,0.2548516230000023
2018-06-27,0.3964358580000035
2018-06-28,1.1893075740000105
2018-06-29,2.435248842000022
2018-06-30,1.6140602790000145
2018-07-01,1.359208656000012
2018-07-02,9.372876357000084
2018-07-03,36.92516848800033
2018-07-04,8.381786712000075
2018-07-05,5.351884083000048
2018-07-06,2.944952088000026
2018-07-07,2.123763525000019
2018-07-08,1.670693973000015
2018-07-09,1.472476044000013
2018-07-10,2.690100465000024
2018-07-11,18.151098927000163
2018-07-12,4.134259662000037
2018-07-13,4.332477591000039
2018-07-14,3.567922722000032
2018-07-15,4.44574497900004
2018-07-16,3.1998037110000284
2018-07-17,2.491882536000022
2018-07-18,2.605149924000023
2018-07-19,3.4263384870000304
2018-07-20,5.493468318000049
2018-07-21,6.76772643300006
2018-07-22,10.647134472000095
2018-07-23,8.721588876000078
2018-07-24,30.07249151400027
2018-07-25,15.291097380000137
2018-07-26,61.87231069500055
2018-07-27,11.3833724940001
2018-07-28,187.68406191600167
2018-07-29,41.795666172000374
2018-07-30,20.16159506400018
2018-07-31,14.384958276000129
2018-08-01,12.232877904000109
2018-08-02,8.211885630000074
2018-08-03,8.353469865000074
2018-08-04,6.71109273900006
2018-08-05,17.10337558800015
2018-08-06,44.202598167000396
2018-08-07,32.98912675500029
2018-08-08,33.0740772960003
2018-08-09,25.79664761700023
2018-08-10,21.492486873000193
2018-08-11,14.951295216000133
2018-08-12,334.42196307000296
2018-08-13,1307.6436776130117
2018-08-14,190.0060433700017
2018-08-15,100.7796584730009
2018-08-16,73.00083156600066
2018-08-17,66.31805567400059
2018-08-18,57.93626896200052
2018-08-19,54.90636633300049
2018-08-20,68.24360127000061
2018-08-21,52.52775118500047
2018-08-22,46.949332326000416
2018-08-23,66.5729072970006
2018-08-24,86.25311596200078
2018-08-25,68.10201703500061
2018-08-26,49.58279909700044
2018-08-27,44.3441824020004
2018-08-28,45.3352720470004
2018-08-29,100.4115394620009
2018-08-30,44.967153036000404
2018-08-31,44.06101393200039
2018-09-01,50.37567081300045
2018-09-02,54.82141579200049
2018-09-03,43.77784546200039
2018-09-04,55.274485344000496
2018-09-05,50.71547297700045
2018-09-06,68.3851855050006
2018-09-07,69.51785938500062
2018-09-08,62.58023187000056
2018-09-09,59.975081946000536
2018-09-10,58.16280373800052
2018-09-11,52.01804793900047
2018-09-12,56.71864454100051
2018-09-13,72.85924733100065
2018-09-14,60.59805258000054
2018-09-15,48.98814531000044
2018-09-16,46.411312233000416
2018-09-17,44.5990340250004
2018-09-18,42.984973746000385
2018-09-19,40.86121022100036
2018-09-20,37.15170326400033
2018-09-21,32.08298765100029
2018-09-22,199.9735735140018
2018-09-23,100.9212427080009
2018-09-24,712.9898906130064
2018-09-25,207.25100319300185
2018-09-26,130.65393205800117
2018-09-27,80.50479602100071
2018-09-28,66.6012241440006
2018-09-29,54.84973263900049
