date,Kahu,Kandaghat,Kasauli,Solan,Arki
05-03-2016,0,0,0,0,0
06-03-2016,3.4,1.2,5.5,3,0
07-03-2016,17.5,17.4,16.5,6.1,38.4
08-03-2016,0,3.4,0,0,0
09-03-2016,0,0,0,0,0
10-03-2016,0,0,0,0,0
11-03-2016,0.5,0,0,0,0
12-03-2016,3.5,1.8,7.5,12.5,31.2
13-03-2016,27.5,44.2,55,32.8,41.4
14-03-2016,2.7,17.8,10,25,26.6
15-03-2016,0,4.8,0,0.8,0
16-03-2016,0,0,0,0,0
17-03-2016,0,0,0,0,0
18-03-2016,4,1.8,1,1.4,0
19-03-2016,0,1.2,1.5,1.3,0
20-03-2016,4,5.8,5.5,2,6.4
21-03-2016,0,0,1.5,2.6,0
22-03-2016,0,0,0,0,0
23-03-2016,0,0,0,0,0
24-03-2016,0,0,0,0,0
25-03-2016,0,0,0,0,0
26-03-2016,0,0,0,0,0
27-03-2016,0,0,0,0,0
28-03-2016,0,0,0,0,0
29-03-2016,0,0,0,0,0
30-03-2016,0,0,0,0,0
31-03-2016,0,0,0,0,0
01-04-2016,0,0,0,0,0
02-04-2016,0,0,0,0,0
03-04-2016,0,0,0,0,0
04-04-2016,0,0,0,0,0
05-04-2016,0,1.8,12.5,7.8,0
06-04-2016,0,0,0,0,0
07-04-2016,5.4,8.4,0.5,8.2,0
08-04-2016,0.6,0,0,6.4,0
09-04-2016,0,0,0,0,0
10-04-2016,0,0,0,0,0
11-04-2016,0,0,0,0,0
12-04-2016,0,0,0,0,0
13-04-2016,0,0,0,0,0
14-04-2016,0,0,0,0,0
15-04-2016,0,0,0,0,0
16-04-2016,0,0,0,0,0
17-04-2016,0,0,0,0,0
18-04-2016,0,0.4,0,0,0
19-04-2016,0,0,0,1.6,0
20-04-2016,0,0,0,0,0
21-04-2016,0,0,0,0,0
22-04-2016,0,0,4,0,0
23-04-2016,0,0.4,0,1.6,0
24-04-2016,0,0,0,0,0
25-04-2016,0,0,0,0,0
26-04-2016,0,0,0,0,0
27-04-2016,0,0,0,0,0
28-04-2016,0,0,0,0,0
29-04-2016,0,0,0,0,0
30-04-2016,0,0,0,0,0
01-05-2016,0,0,0,0,0
02-05-2016,0,0,0,0,0
03-05-2016,0,0,0,0,0
04-05-2016,0,0,0,0,0
05-05-2016,6.4,1.6,0,0,0
06-05-2016,0.6,7.125,0,18.8,9.1
07-05-2016,0,6.375,20.5,5,0
08-05-2016,0,0,0,0,0
09-05-2016,0,0,0,0,0
10-05-2016,0,0,0,0,0
11-05-2016,31.4,59.525,41.5,49,116.2
12-05-2016,0,0,0,0,0
13-05-2016,0,0,0,0,0
14-05-2016,0,0,0,0,0
15-05-2016,0,0,0,0,0
16-05-2016,0,0,0,0,0
17-05-2016,0,0,0,0,0
18-05-2016,0,0,0,0,0
19-05-2016,0,0,0,0,0
20-05-2016,0,0,0,0,0
21-05-2016,1.5,0.375,0,0,0
22-05-2016,0,0,0,0,0
23-05-2016,0,0,0,0,0
24-05-2016,13,12.2,10,24.4,1.4
25-05-2016,0,0,0,0,0
26-05-2016,0,0,0,0,0
27-05-2016,0,0,0,0,0
28-05-2016,0,0,0,0,0
29-05-2016,4.8,9.9,8,17.8,9
30-05-2016,0.6,0.4,0,1,0
31-05-2016,0,0,0,0,0
01-06-2016,0,0,0,0,0
02-06-2016,0,0,0,0,0
03-06-2016,0,0,0,0,0
04-06-2016,0,0,0,0,0
05-06-2016,0,0,0,0,0
06-06-2016,1,6.825,7.5,18.8,0
07-06-2016,25.4,14.6,7,26,0
08-06-2016,9.8,18.625,18.5,7.6,38.6
09-06-2016,12.5,5.325,6,2.8,0
10-06-2016,1.2,6.425,4.5,0,20
11-06-2016,0,0.25,1,0,0
12-06-2016,0,0,0,0,0
13-06-2016,0,1.35,0,0,5.4
14-06-2016,0,37.15,53,0,95.6
15-06-2016,31.4,44.325,72.5,4,69.4
16-06-2016,43.5,53.05,46,41.5,81.2
17-06-2016,0,0.125,0,0.5,0
18-06-2016,0,0,0,0,0
19-06-2016,0,2.625,10.5,0,0
20-06-2016,0,0,0,0,0
21-06-2016,0,1.8,2.5,4.7,0
22-06-2016,0,1.375,1,4.5,0
23-06-2016,0.8,6.45,20.5,4.5,0
24-06-2016,0,0,0,0,0
25-06-2016,0,0,0,0,0
26-06-2016,1.5,7.5,24.5,4,0
27-06-2016,0,0,0,0,0
28-06-2016,1.5,0.75,1.5,0,0
29-06-2016,2.5,1.25,2.5,0,0
30-06-2016,0,0,0,0,0
01-07-2016,24.8,31.325,15.5,0,85
02-07-2016,13.8,65.95,13,42,195
03-07-2016,53,48.875,19.5,18,105
04-07-2016,1,2.75,10,0,0
05-07-2016,0,0.5,2,0,0
06-07-2016,17.4,7.625,12.5,0.6,0
07-07-2016,0,0,0,0,0
08-07-2016,0,0,0,0,0
09-07-2016,0,0,0,0,0
10-07-2016,2.5,0.975,0,1.4,0
11-07-2016,0,1.75,7,0,0
12-07-2016,0,1.875,5.5,2,0
13-07-2016,0,5.75,0,3,20
14-07-2016,1.8,7.95,0,0,30
15-07-2016,0,0,0,0,0
16-07-2016,0,0.125,0.5,0,0
17-07-2016,0,1.9,0,7.6,0
18-07-2016,10,16.95,35,7.8,15
19-07-2016,13.4,6.975,4.5,10,0
20-07-2016,0,1.75,0,0,7
21-07-2016,0,0,0,0,0
22-07-2016,11.8,13.25,35,1.2,5
23-07-2016,4,20.9,40,1.2,38.4
24-07-2016,2.4,2.95,0,9.4,0
25-07-2016,0,0.3,0,1.2,0
26-07-2016,0,3.625,14.5,0,0
27-07-2016,0,8.45,20,13.8,0
28-07-2016,1,0.4,0,0.6,0
29-07-2016,0,0,0,0,0
30-07-2016,0,7.45,5,24.8,0
31-07-2016,6.5,9.833333333,0,9.833333333,23
01-08-2016,16.2,42.875,88.5,12.8,54
02-08-2016,0,11.8,5,1.8,40.4
03-08-2016,0.4,2.6,1,3,6
04-08-2016,0,0.125,0.5,0,0
05-08-2016,0,4.25,0,1,16
06-08-2016,2,3,0,0,10
07-08-2016,33.5,44.675,32.5,52.7,60
08-08-2016,2,28.9,2,4.6,107
09-08-2016,0,0,0,0,0
10-08-2016,43.5,15.05,4.5,4.2,8
11-08-2016,0.7,4.35,4.5,4.2,8
12-08-2016,42.2,39.025,36.5,15.4,62
13-08-2016,4.2,12.275,37.5,7.4,0
14-08-2016,9.8,9.325,20.5,7,0
15-08-2016,0,0,0,0,0
16-08-2016,0,0,0,0,0
17-08-2016,0,0,0,0,0
18-08-2016,10,17.5,0,0,60
19-08-2016,0,0,0,0,0
20-08-2016,0.4,0.95,0,3.4,0
21-08-2016,40.7,14.5,2.3,3,12
22-08-2016,1.4,5.225,5.5,0,14
23-08-2016,13.2,13.35,12,13.2,15
24-08-2016,0.8,0.2,0,0,0
25-08-2016,0,0,0,0,0
26-08-2016,0,0,0,0,0
27-08-2016,10,12.8,31,6.2,4
28-08-2016,0,0,0,0,0
29-08-2016,0,0.25,0,1,0
30-08-2016,11.5,17.475,47,4.4,7
31-08-2016,0.5,0.125,0,0,0
01-09-2016,1,6.25,19,5,0
02-09-2016,7.5,24.5,80.5,0,10
03-09-2016,0,0,0,0,0
04-09-2016,0,0,0,0,0
05-09-2016,0,0,0,0,0
06-09-2016,0,0.75,3,0,0
07-09-2016,0,0.125,0.5,0,0
08-09-2016,0,0,0,0,0
09-09-2016,14.6,5.15,6,0,0
10-09-2016,2.7,1.025,0,1.4,0
11-09-2016,1,0.25,0,0,0
12-09-2016,0,11,5,0,39
13-09-2016,0,0,0,0,0
14-09-2016,9.2,3.55,0,0,5
15-09-2016,0,0,0,0,0
16-09-2016,0,0,0,0,0
17-09-2016,0,0,0,0,0
18-09-2016,0.5,0.125,0,0,0
19-09-2016,0,0,0,0,0
20-09-2016,0,0,0,0,0
21-09-2016,0,0,0,0,0
22-09-2016,1.7,1.425,3,1,0
23-09-2016,4,4.2,9,3.8,0
24-09-2016,0,0,0,0,0
25-09-2016,0,0,0,0,0
26-09-2016,0,0,0,0,0
27-09-2016,0,0,0,0,0
28-09-2016,0,0,0,0,0
29-09-2016,0,0,0,0,0
30-09-2016,0,0,0,0,0
01-10-2016,0,0,0,0,0
02-10-2016,0,2.5,10,0,0
03-10-2016,0,1,4,0,0
04-10-2016,0,0,0,0,0
05-10-2016,0,0,0,0,0
06-10-2016,10,10.125,30.5,0,0
07-10-2016,0,0,0,0,0
08-10-2016,0,0,0,0,0
09-10-2016,0,0,0,0,0
10-10-2016,0,0,0,0,0
11-10-2016,0,0,0,0,0
12-10-2016,0,0,0,0,0
13-10-2016,0,0,0,0,0
14-10-2016,0,0,0,0,0
15-10-2016,0,0,0,0,0
16-10-2016,0,0,0,0,0
17-10-2016,0,0,0,0,0
18-10-2016,0,0,0,0,0
19-10-2016,0,0,0,0,0
20-10-2016,0,0,0,0,0
21-10-2016,0,0,0,0,0
22-10-2016,0,0,0,0,0
23-10-2016,0,0,0,0,0
24-10-2016,0,0,0,0,0
25-10-2016,0,0,0,0,0
26-10-2016,0,0,0,0,0
27-10-2016,0,0,0,0,0
28-10-2016,0,0,0,0,0
29-10-2016,0,0,0,0,0
30-10-2016,0,0,0,0,0
31-10-2016,0,0,0,0,0
01-11-2016,0,0,0,0,0
02-11-2016,0,0,0,0,0
03-11-2016,0,0,0,0,0
04-11-2016,0,0,0,0,0
05-11-2016,0,0,0,0,0
06-11-2016,0,0,0,0,0
07-11-2016,0,0,0,0,0
08-11-2016,0,0,0,0,0
09-11-2016,0,0,0,0,0
10-11-2016,0,0,0,0,0
11-11-2016,0,0,0,0,0
12-11-2016,0,0,0,0,0
13-11-2016,0,0,0,0,0
14-11-2016,0,0,0,0,0
15-11-2016,0,0,0,0,0
16-11-2016,0,0,0,0,0
17-11-2016,0,0,0,0,0
18-11-2016,0,0,0,0,0
19-11-2016,0,0,0,0,0
20-11-2016,0,0,0,0,0
21-11-2016,0,0,0,0,0
22-11-2016,0,0,0,0,0
23-11-2016,0,0,0,0,0
24-11-2016,0,0,0,0,0
25-11-2016,0,0,0,0,0
26-11-2016,0,0,0,0,0
27-11-2016,0,0,0,0,0
28-11-2016,0,0,0,0,0
29-11-2016,0,0,0,0,0
30-11-2016,0,0,0,0,0
01-12-2016,0,0,0,0,0
02-12-2016,0,0,0,0,0
03-12-2016,0,0,0,0,0
04-12-2016,0,0,0,0,0
05-12-2016,0,0,0,0,0
06-12-2016,0,0,0,0,0
07-12-2016,0,0,0,0,0
08-12-2016,0,0,0,0,0
09-12-2016,0,0,0,0,0
10-12-2016,0,0,0,0,0
11-12-2016,0,0,0,0,0
12-12-2016,0,0,0,0,0
13-12-2016,0,0,0,0,0
14-12-2016,0,0,0,0,0
15-12-2016,0,0,0,0,0
16-12-2016,0,0,0,0,0
17-12-2016,0,0,0,0,0
18-12-2016,0,0,0,0,0
19-12-2016,0,0,0,0,0
20-12-2016,0,0,0,0,0
21-12-2016,0,0,0,0,0
22-12-2016,0,0,0,0,0
23-12-2016,0,0,0,0,0
24-12-2016,0,0,0,0,0
25-12-2016,1.2,0.2,10.5,5.8,0
26-12-2016,6.5,0,0,2.8,0
27-12-2016,0,0,0,0,0
28-12-2016,0,0,0,0,0
29-12-2016,0,0,0,0,0
30-12-2016,0,0,0,0,0
31-12-2016,0,0,0,0,0
01-01-2017,0,0,0,0,0
02-01-2017,0,0,0,0,0
03-01-2017,0,0,0,0,0
04-01-2017,0,0,0,0,0
05-01-2017,0,0,0,0,0
06-01-2017,0,0,0,0,0
07-01-2017,58,193,66.5,38.4,0
08-01-2017,23.3,0,30.5,30.2,0
09-01-2017,0,0,2.5,0,0
10-01-2017,0,0,0,0,0
11-01-2017,0,0,0,0,0
12-01-2017,0,0,0,0,0
13-01-2017,0,0,0,0,0
14-01-2017,0,0,0,0,0
15-01-2017,0,0,0,0,0
16-01-2017,12.5,44.3,9,6.2,0
17-01-2017,1,0,0,2.8,0
18-01-2017,0,0,0,0,0
19-01-2017,0,0,0,0,0
20-01-2017,0,0,0,0,0
21-01-2017,0,0,0,0,0
22-01-2017,0,0,0,1.6,0
23-01-2017,0,0,0,0,0
24-01-2017,0,0,0,0,13.1
25-01-2017,0,0,0,0,0
26-01-2017,29.8,25.1,22.5,21.4,0
27-01-2017,55,33,57,20.8,0
28-01-2017,0,0,0,0,0
29-01-2017,0,0,0,0,0
30-01-2017,0,0,0,0,0
31-01-2017,0,0,0,1,0
01-02-2017,0,0,0,0,0
02-02-2017,0,0,0,0,0
03-02-2017,0,0,0,0,0
04-02-2017,0,0,0,0,0
05-02-2017,0.6,8,0,4.6,0
06-02-2017,0.2,0,0,0,0
07-02-2017,0,0,0,0,0
08-02-2017,0,0,0,0,0
09-02-2017,0,0,0,0,0
10-02-2017,0,0,0,0,0
11-02-2017,0,0,0,0,0
12-02-2017,0,0,0,0,0
13-02-2017,0,0,0,0,0
14-02-2017,0,0,0,0,0
15-02-2017,0,0,0,0,0
16-02-2017,0,0,0,0,0
17-02-2017,0,0,0,0,0
18-02-2017,0,0,0,0,0
19-02-2017,0,0,0,0,0
20-02-2017,0,0,0,0,0
21-02-2017,1,0,0,0.8,5
22-02-2017,0.4,6,0,2.2,10
23-02-2017,0,0,0,0,0
24-02-2017,0,0,0,0,0
25-02-2017,0,0,0,0,0
26-02-2017,0,0,0,0,0
27-02-2017,0,0,0,0,0
28-02-2017,0,0,0,0,0
01-03-2017,0,0,0,0,0
02-03-2017,0,0,0,0,0
03-03-2017,0,0,0,0,0
04-03-2017,0,0,0,0,0
05-03-2017,0,0,0,0,0
06-03-2017,0,0,0,0,0
07-03-2017,0,0,0,0,0
08-03-2017,1.5,5.5,5.5,3,0
09-03-2017,6,12,5,10,6
10-03-2017,19,7,6,2.5,27
11-03-2017,1.8,5,14.5,15.3,5
12-03-2017,0.5,0,0,1.2,0
13-03-2017,0,0,0,0,0
14-03-2017,0,0,0,0,0
15-03-2017,0,0,0,0,0
16-03-2017,0,0,0,0,0
17-03-2017,3.8,2,1,1,2
18-03-2017,0,0,0,0,0
19-03-2017,0,0,0,0,0
20-03-2017,0.5,0,0,0,0
21-03-2017,0,0,0,0,0
22-03-2017,0,0,0,0,0
23-03-2017,0,0,0,0,0
24-03-2017,0,0,0,0,0
25-03-2017,0,0,0,0,0
26-03-2017,0,0,0,0,0
27-03-2017,0,0,0,0,0
28-03-2017,0,0,0,0,0
29-03-2017,0,0,0,0,0
30-03-2017,0,0,0,0,0
31-03-2017,0,0,0,0,0
01-04-2017,0,0,0,0,0
02-04-2017,0,0,0,0,0
03-04-2017,0,0,0,0,0
04-04-2017,0,0,0,0,0
05-04-2017,0.2,0,0,8.6,5
06-04-2017,25.2,12,11,11.2,31
07-04-2017,1,0,5,0,10
08-04-2017,0,0,0,0,0
09-04-2017,0,0,0,0,0
10-04-2017,0,0,0,0,0
11-04-2017,0,0,0,0,0
12-04-2017,0,0,0,0,0
13-04-2017,0,0,0,0,0
14-04-2017,0,0,0,0,0
15-04-2017,0,0,0,0,0
16-04-2017,0,0,0,0,0
17-04-2017,0,0,0,0,0
18-04-2017,0,0,0,0,0
19-04-2017,0,0,0,0,0
20-04-2017,0,0,0,0,0
21-04-2017,0,0,0,0,0
22-04-2017,2.8,4.5,2.5,2.8,2
23-04-2017,3.5,2,0,4,0
24-04-2017,4.8,5,2.5,4.2,6.5
25-04-2017,0,0,0,0,0
26-04-2017,0,0,0,0,0
27-04-2017,2,2.2,0,2.4,5.2
28-04-2017,0,0,0,0,0
29-04-2017,0,3.5,0,0.6,0
30-04-2017,1.5,25.1,13,24,1
01-05-2017,3,0,0,6.4,0
02-05-2017,0,0,0,0,0
03-05-2017,0,0,0,0,0
04-05-2017,0,0,0,0,0
05-05-2017,0,0,0,0,0
06-05-2017,0,0,0,0,0
07-05-2017,0,0,0,0,0
08-05-2017,0,0,0,0,0
09-05-2017,0,0,0,0,0
10-05-2017,0.7,0,0,0,5
11-05-2017,0.5,0,0,0,7.2
12-05-2017,0,0,0,0,0
13-05-2017,0,0,0,46.2,0
14-05-2017,0,0,0,0,0
15-05-2017,0,0,0,0,0
16-05-2017,0,0,0,0,0
17-05-2017,0,0,0,1,0
18-05-2017,0,0,0.5,0,0
19-05-2017,0,3.5,0,18,36
20-05-2017,1.2,26.3,1,9,9.375
21-05-2017,0,0,0,1.8,0
22-05-2017,0,2.5,1.5,5.2,0
23-05-2017,0,0,0,0,0
24-05-2017,0,0,0,0,10
25-05-2017,0,0,0,0,0
26-05-2017,0,0,0,0,0
27-05-2017,0.4,14.9,0,2.6,0
28-05-2017,0,0,0,0,0
29-05-2017,1.5,0,0,0,0
30-05-2017,0,0,3,0,48
31-05-2017,9.7,20.1,18.5,10.2,41.8
01-06-2017,0,0,0,0,0
02-06-2017,0,0,0,0,0
03-06-2017,0,0,0,0,0
04-06-2017,0,0,0,0,0
05-06-2017,0,0,0,0,0
06-06-2017,0,0,0,0,0
07-06-2017,31,41.6,30,32,45.2
08-06-2017,4.5,0,6,7.6,0
09-06-2017,0,0,0,0,0
10-06-2017,23.8,0,24.5,8.2,0
11-06-2017,0,17.1,0,8.8,0
12-06-2017,0,0,0,0,0
13-06-2017,0,0,0,0,0
14-06-2017,0,0,0,0,0
15-06-2017,4.6,0,0,0,3.3
16-06-2017,0,0,0,2.6,0
17-06-2017,0,4.3,0,3,0
18-06-2017,0,57,29,0,0
19-06-2017,0,0,0,6.3,14.2
20-06-2017,2.8,0,4,18.2,27.8
21-06-2017,2,0,22.5,0,1.3
22-06-2017,0.3,9.5,15.5,58.3,19
23-06-2017,0.5,0,24.5,0,6.25
24-06-2017,0,0,0,0,0
25-06-2017,0,0,0,0,0
26-06-2017,0,0,0,10,0
27-06-2017,0,5.5,0,6.2,0
28-06-2017,0,29,0.5,2,0
29-06-2017,15.4,36.4,14,27.4,9.1
30-06-2017,1.3,32,0,6.4,0.3
01-07-2017,4.7,0,0,0,0
02-07-2017,40.5,18,0,13.8,21.8
03-07-2017,0,0,0,0,4
04-07-2017,0,0,0,0,0
05-07-2017,0,0,0,0,0
06-07-2017,0.2,0,30,0,0
07-07-2017,3.2,9,21,3,0
08-07-2017,0,0,0,1.8,0
09-07-2017,0,0,0,0,0
10-07-2017,20,6.9,23.5,7.4,13.6
11-07-2017,12,41.9,4.5,5,64.2
12-07-2017,17.5,32.3,9.5,31,47.8
13-07-2017,0,6.2,0,1.6,1.95
14-07-2017,0,0,0,0,0
15-07-2017,0,0,0,0,0
16-07-2017,0,0,0,0,0
17-07-2017,0,0,0,0,0
18-07-2017,10,56,22,14.4,0
19-07-2017,0,0,1.5,0,0
20-07-2017,0,0,0,0,0
21-07-2017,6.8,0,0,0,30
22-07-2017,0,0,5.5,22.8,17
23-07-2017,7.7,0,0,1.2,42
24-07-2017,3.5,14.2,1.5,23,25.1
25-07-2017,3.5,0,2,6,10.8
26-07-2017,0,6.3,2.5,0,1.8
27-07-2017,54.7,0,0,0,2
28-07-2017,0,4,1.5,3.4,0
29-07-2017,0,12,1,7.7,2.2
30-07-2017,0,26,0.5,6.2,9.4
31-07-2017,1.4,23.4,13,14,7.1
01-08-2017,13.2,0,3,1.2,3.8
02-08-2017,20,9,30.5,0,4
03-08-2017,18.5,0,5.5,1.8,7
04-08-2017,29,62.5,16,55,58.4
05-08-2017,51.5,8,172,52.6,20.6
06-08-2017,8,58,30,8,0
07-08-2017,0.5,0,4.5,12.2,5.8
08-08-2017,2.8,0,13.5,10.2,36
09-08-2017,6.8,0,7,1.8,5.6
10-08-2017,0,0,0,1,0
11-08-2017,18.2,2.5,0.3,16,9.8
12-08-2017,8.5,12,13.5,14.6,0
13-08-2017,8.7,0,0,0,0
14-08-2017,22.2,4.5,39,9,34.1
15-08-2017,0,0,6.5,0,2
16-08-2017,0,0,0,0,0
17-08-2017,1,0,0,0,0
18-08-2017,0,0,1,0,0
19-08-2017,3,8.3,1.5,5,2.1
20-08-2017,37.7,6.5,45,43.8,56.4
21-08-2017,0,2,7,1.4,0
22-08-2017,5,0,2.5,3.8,4.2
23-08-2017,0,0,0,0,0
24-08-2017,87.5,0,1.5,0.8,58.4
25-08-2017,0,0,0,0,0
26-08-2017,28.8,9.5,37,0,38.8
27-08-2017,0,0,0,0,0
28-08-2017,0,0,0,0,0
29-08-2017,1.3,0,3,2.4,3.2
30-08-2017,4.5,5.5,3.5,3.6,0
31-08-2017,0,0,0,1.8,0
01-09-2017,12.5,7.5,11.5,7.6,66.8
02-09-2017,39,15,10,9.8,47.8
03-09-2017,1,0,0,0,0
04-09-2017,0,0,13,0,0
05-09-2017,0,0,0,0,0
06-09-2017,0,0,0,0,0
07-09-2017,1.7,0,1,11.8,0
08-09-2017,2,0,20.5,10.8,34.6
09-09-2017,0,0,0,0,0
10-09-2017,0,0,0,0,0
11-09-2017,0,0,0,0,0
12-09-2017,0,0,0,0,0
13-09-2017,0,0,0,0,0
14-09-2017,0,0,0,0,0
15-09-2017,0,0,0,0,0
16-09-2017,0,0,0,0,0
17-09-2017,0,0,0,1,0
18-09-2017,0,0,0,0,0
19-09-2017,0,0,0,0,0
20-09-2017,0,0,0,0,0
21-09-2017,0,0,0,0,0
22-09-2017,0,0,0,0,0
23-09-2017,61.7,35,29.5,35,31.8
24-09-2017,33.8,13,34,50.6,28.5
25-09-2017,0,0,0,0,0
26-09-2017,0,0,0,0,0
27-09-2017,0,0,0,0,0
28-09-2017,0,0,0,0,0
29-09-2017,4.8,0,0,7.2,0
30-09-2017,0,0,0,0,0
01-10-2017,0,0,0,0,0
02-10-2017,0,0,0,0,0
03-10-2017,0,0,0,0,0
04-10-2017,0,0,0,0,0
05-10-2017,0,0,0,0,0
06-10-2017,0,0,0,0,0
07-10-2017,0,0,0,0,0
08-10-2017,0,0,0,0,0
09-10-2017,0,0,0,0,0
10-10-2017,0,0,0,0,0
11-10-2017,0,0,0,0,0
12-10-2017,0,0,0,0,0
13-10-2017,0,0,0,0,0
14-10-2017,0,0,0,0,0
15-10-2017,0,0,0,0,0
16-10-2017,0,0,0,0,0
17-10-2017,0,0,0,0,0
18-10-2017,0,0,0,0,0
19-10-2017,0,0,0,0,0
20-10-2017,0,0,0,0,0
21-10-2017,0,0,0,0,0
22-10-2017,0,0,0,0,0
23-10-2017,0,0,0,0,0
24-10-2017,0,0,0,0,0
25-10-2017,0,0,0,0,0
26-10-2017,0,0,0,0,0
27-10-2017,0,0,0,0,0
28-10-2017,0,0,0,0,0
29-10-2017,0,0,0,0,0
30-10-2017,0,0,0,0,0
31-10-2017,0,0,0,0,0
01-11-2017,0,0,0,0,0
02-11-2017,0,0,0,0,0
03-11-2017,0,0,0,0,0
04-11-2017,0,0,0,0,0
05-11-2017,0,0,0,0,0
06-11-2017,0,0,0,0,0
07-11-2017,0,0,0,0,0
08-11-2017,0,0,0,0,0
09-11-2017,0,0,0,0,0
10-11-2017,0,0,0,0,0
11-11-2017,0,0,0,0,0
12-11-2017,0,0,0,0,0
13-11-2017,0,0,0,0,0
14-11-2017,0,0,0,0,0
15-11-2017,0,0,0,0,0
16-11-2017,0,0,0,0,0
17-11-2017,0,0,0,0,0
18-11-2017,0.8,0,0.5,1.2,1.2
19-11-2017,0.4,0,0,0,0
20-11-2017,0,0,0,0,0
21-11-2017,0,0,0,0,0
22-11-2017,0,0,0,0,0
23-11-2017,0,0,0,0,0
24-11-2017,0,0,0,0,0
25-11-2017,0,0,0,0,0
26-11-2017,0,0,0,0,0
27-11-2017,0,0,0,0,0
28-11-2017,0,0,0,0,0
29-11-2017,0,0,0,0,0
30-11-2017,0,0,0,0,0
01-12-2017,0,0,0,0,0
02-12-2017,0,0,0,0,0
03-12-2017,0,0,0,0,0
04-12-2017,0,0,0,0,0
05-12-2017,0,0,0,0,0
06-12-2017,0,0,0,0,0
07-12-2017,0,0,0,0,0
08-12-2017,0,0,0,0,0
09-12-2017,0,0,0,0,0
10-12-2017,0,0,0,0,0
11-12-2017,0,0,0,0,0
12-12-2017,25.8,5.5,44,15.2,32.4
13-12-2017,12.8,3.9,0.5,4.2,4.2
14-12-2017,0,0,0,0,0
15-12-2017,0,0,0,0,0
16-12-2017,0,0,0,0,0
17-12-2017,0,0,0,0,0
18-12-2017,0,0,0,0,0
19-12-2017,0,0,0,0,0
20-12-2017,0,0,0,0,0
21-12-2017,0,0,0,0,0
22-12-2017,0,0,0,0,0
23-12-2017,0,0,0,0,0
24-12-2017,0,0,0,0,0
25-12-2017,0,0,0,0,0
26-12-2017,0,0,0,0,0
27-12-2017,0,0,0,0,0
28-12-2017,0,0,0,0,0
29-12-2017,0,0,0,0,0
30-12-2017,0,0,0,0,0
31-12-2017,0,0,0,0,0
01-01-2018,0,0,0,0,0
02-01-2018,0,2.5,0,0,0
03-01-2018,0,0,0,0,0
04-01-2018,0,0,0,0,0
05-01-2018,0,0,0,0,0
06-01-2018,0,0,0,0,0
07-01-2018,0,0,0,0,0
08-01-2018,0,0,0,0,0
09-01-2018,0,0,0,0,0
10-01-2018,0,0,0,0,0
11-01-2018,0,0,0,0,0
12-01-2018,0,0,0,0,0
13-01-2018,0,0,0,0,0
14-01-2018,0,0,0,0,0
15-01-2018,0,0,0,0,0
16-01-2018,0,0,0,0,0
17-01-2018,0,0,0,0,0
18-01-2018,0,0,0,0,0
19-01-2018,0,0,0,0,0
20-01-2018,0,0,0,0,0
21-01-2018,0,0,0,0,0
22-01-2018,0,0,0,0,0
23-01-2018,0,0,0,0,0
24-01-2018,15.4,5.6,13.5,18,13.1
25-01-2018,0,0,0,0,0
26-01-2018,0,0,0,0,0
27-01-2018,0,0,0,0,0
28-01-2018,0,0,0,0,0
29-01-2018,0,0,0,0,0
30-01-2018,0,0,0,0,0
31-01-2018,0,0,0,0,0
01-02-2018,0,0,0,0,0
02-02-2018,0,0,0,0,0
03-02-2018,0,0,0,0,0
04-02-2018,0,0,0,0,0
05-02-2018,0,0,0,0,0
06-02-2018,0,0,0,0,0
07-02-2018,0,0,0,0,0
08-02-2018,0,0,0,0,0
09-02-2018,0,0,0,0,0
10-02-2018,0,0,0,0,0
11-02-2018,0,0,0,0,0
12-02-2018,13.5,8.5,28.4,21,9.4
13-02-2018,24.2,13,5.5,11.4,18.1
14-02-2018,0,0,0,4.2,0
15-02-2018,0,0,0,0,0
16-02-2018,0,0,0,0,0
17-02-2018,0,0,0,0,0
18-02-2018,0,0,0,0,0
19-02-2018,0,0,0,0,0
20-02-2018,0,0,0,0,0
21-02-2018,0,0,0,0,0
22-02-2018,0,0,0,0,0
23-02-2018,0,0,0,0,0
24-02-2018,0,0,0,0,0
25-02-2018,0.5,3.5,12.5,13.6,2.5
26-02-2018,0,0,0,0,0
27-02-2018,0,0,0,0,0
28-02-2018,0,0,0,0,0
01-03-2018,0,0,0,0,0
02-03-2018,0,0,0,0,0
03-03-2018,1.6,0,0,1,0
04-03-2018,0,0,2.5,3,5
05-03-2018,0,0,0,0,0
06-03-2018,0,0,0,0,0
07-03-2018,0,0,0,0,0
08-03-2018,0,0,0,0,0
09-03-2018,0,0,0,0,0
10-03-2018,0,0,0,0,0
11-03-2018,0,0,0,0,0
12-03-2018,0,0,0,0,0
13-03-2018,0,0,0,0,0
14-03-2018,0,0,0,0,0
15-03-2018,0,0,0,0,0
16-03-2018,3.8,0,0,0,0
17-03-2018,0,0,0,0,0
18-03-2018,0,0,0,0,0
19-03-2018,0,0,0,0,0
20-03-2018,0,0,0,0,0
21-03-2018,0.2,0.425,0.5,1,0
22-03-2018,11,9.3,3.5,5.2,6.8
23-03-2018,0,0,0,7.2,0
24-03-2018,0,0,0,0,0
25-03-2018,0,0,0,0,0
26-03-2018,0,0,0,0,0
27-03-2018,0,0,0,0,0
28-03-2018,0,0,0,0,0
29-03-2018,0,0,0,0,0
30-03-2018,0,0,0,0,0
