date,2day_kahu,discharge,solan,kahu,arki,kasauli,kandaghat,90day_kahu,2day_max_kahu,4day_kahu,3day_kahu,3day_kasauli,3day_kandaghat,3day_arki,3day_solan
2010-07-29,27.1,19.368723348000174,0.0,2.3,3.5,0.0,0.0,7.115,24.8,10.0625,13.1,7.0,17.733333333333334,13.066666666666668,6.8
2010-07-30,2.3,115.56105260700105,0.0,0.0,0.0,8.5,22.0,7.115,2.3,9.825,9.033333333333333,4.5,8.733333333333333,7.666666666666667,0.7999999999999999
2010-07-31,74.5,111.851545650001,25.0,74.5,15.2,55.5,43.2,7.935,74.5,25.4,25.599999999999998,21.333333333333332,21.733333333333334,6.233333333333333,8.333333333333334
2010-08-01,76.9,44.8255688010004,3.2,2.4,0.0,11.5,3.0,7.961666666666666,74.5,19.8,25.633333333333336,25.166666666666668,22.733333333333334,5.066666666666666,9.4
2010-08-02,4.0,34.97130604500031,1.1,1.6,5.0,0.0,6.3,7.979444444444444,2.4,19.625,26.166666666666668,22.333333333333332,17.5,6.733333333333333,9.766666666666667
2010-08-03,8.2,34.093483788000306,6.4,6.6,14.0,0.0,4.0,8.052777777777777,6.6,21.275,3.533333333333333,3.8333333333333335,4.433333333333334,6.333333333333333,3.566666666666667
2010-08-04,8.1,35.02793973900031,0.0,1.5,11.8,1.0,28.0,8.069444444444445,6.6,3.025,3.233333333333333,0.3333333333333333,12.766666666666666,10.266666666666667,2.5000000000000004
2010-08-05,2.3,48.421808370000434,1.2,0.8,2.0,0.0,7.3,7.731666666666667,1.5,2.625,2.966666666666667,0.3333333333333333,13.1,9.266666666666667,2.5333333333333337
2010-08-06,26.5,70.59389957100063,6.6,25.7,20.2,14.5,0.0,7.795000000000001,25.7,8.65,9.333333333333334,5.166666666666667,11.766666666666666,11.333333333333334,2.6
2010-08-07,54.2,48.84656107500044,26.3,28.5,17.0,0.0,0.0,8.111666666666668,28.5,14.125,18.333333333333332,4.833333333333333,2.433333333333333,13.066666666666668,11.366666666666667
2010-08-08,28.5,36.75526740600033,1.4,0.0,0.0,0.0,33.0,8.111666666666668,28.5,13.75,18.066666666666666,4.833333333333333,11.0,12.4,11.433333333333332
2010-08-09,0.0,27.89209429500025,0.0,0.0,0.0,0.0,0.0,8.038333333333334,0.0,13.55,9.5,0.0,11.0,5.666666666666667,9.233333333333333
2010-08-10,0.0,22.7667449880002,0.0,0.0,5.0,25.5,0.0,8.038333333333334,0.0,7.125,0.0,8.5,11.0,1.6666666666666667,0.4666666666666666
2010-08-11,0.0,26.19308347500024,0.0,0.0,0.0,16.5,0.0,8.038333333333334,0.0,0.0,0.0,14.0,0.0,1.6666666666666667,0.0
2010-08-12,14.4,58.41765536100052,13.2,14.4,19.0,21.0,13.0,8.198333333333334,14.4,3.6,4.8,21.0,4.333333333333333,8.0,4.3999999999999995
2010-08-13,24.200000000000003,50.149136037000446,1.1,9.8,0.0,53.0,0.0,8.307222222222222,14.4,6.050000000000001,8.066666666666668,30.166666666666668,4.333333333333333,6.333333333333333,4.766666666666667
2010-08-14,10.3,45.92992583400041,19.1,0.5,5.0,7.5,66.0,8.312777777777777,9.8,6.175000000000001,8.233333333333334,27.166666666666668,26.333333333333332,8.0,11.133333333333333
2010-08-15,0.5,40.32319012800036,2.0,0.0,1.0,12.5,0.0,8.312777777777777,0.5,6.175000000000001,3.4333333333333336,24.333333333333332,22.0,2.0,7.3999999999999995
2010-08-16,0.7,30.83704638300028,2.6,0.7,1.0,4.0,4.1,8.320555555555556,0.7,2.75,0.39999999999999997,8.0,23.366666666666664,2.3333333333333335,7.8999999999999995
2010-08-17,2.5999999999999996,30.75209584200028,3.7,1.9,0.0,2.5,0.0,8.252777777777778,1.9,0.7749999999999999,0.8666666666666666,6.333333333333333,1.3666666666666665,0.6666666666666666,2.7666666666666657
2010-08-18,2.7,25.74001392300023,0.8,0.8,14.0,6.5,2.0,8.261666666666667,1.9,0.85,1.1333333333333333,4.333333333333333,2.033333333333333,5.0,2.366666666666666
2010-08-19,2.4000000000000004,23.50298301000021,0.6,1.6,4.0,38.0,0.0,8.279444444444444,1.6,1.25,1.4333333333333336,15.666666666666666,0.6666666666666666,6.0,1.6999999999999986
2010-08-20,1.6,28.684966011000256,10.8,0.0,15.5,15.0,16.0,8.279444444444444,1.6,1.075,0.7999999999999999,19.833333333333332,6.0,11.166666666666666,4.0666666666666655
2010-08-21,1.0,50.29072027200045,21.8,1.0,8.0,12.5,41.0,8.290555555555555,1.0,0.8500000000000001,0.8666666666666667,21.833333333333332,19.0,9.166666666666666,11.066666666666665
2010-08-22,7.6,95.71094286000086,4.5,6.6,8.0,5.5,15.0,8.363888888888889,6.6,2.3,2.533333333333333,11.0,24.0,10.5,12.366666666666665
2010-08-23,13.6,63.23151935100056,17.8,7.0,10.0,45.5,22.1,8.441666666666666,7.0,3.65,4.866666666666666,21.166666666666668,26.03333333333333,8.666666666666666,14.700000000000001
2010-08-24,7.5,96.81529989300088,0.0,0.5,1.5,0.0,0.0,8.447222222222223,7.0,3.775,4.7,17.0,12.366666666666667,6.5,7.433333333333333
2010-08-25,5.3,52.21626586800047,6.0,4.8,4.2,22.0,7.0,8.500555555555556,4.8,4.725,4.1000000000000005,22.5,9.700000000000001,5.233333333333333,7.933333333333333
2010-08-26,13.7,43.43804329800039,12.8,8.9,0.0,15.0,31.0,8.599444444444446,8.9,5.300000000000001,4.733333333333333,12.333333333333334,12.666666666666666,1.9000000000000001,6.266666666666666
2010-08-27,8.9,34.093483788000306,7.4,0.0,3.0,0.0,0.0,8.363888888888889,8.9,3.5500000000000003,4.566666666666666,12.333333333333334,12.666666666666666,2.4,8.733333333333333
2010-08-28,1.7763568394002505e-15,27.467341590000245,0.0,0.0,0.0,0.0,0.0,8.363888888888889,0.0,3.4250000000000003,2.9666666666666663,5.0,10.333333333333334,1.0,6.733333333333332
2010-08-29,1.7763568394002505e-15,21.29426894400019,0.0,0.0,0.0,0.0,0.0,8.363888888888889,0.0,2.2250000000000005,0.0,0.0,0.0,1.0,2.4666666666666655
2010-08-30,1.7763568394002505e-15,18.74575271400017,0.0,0.0,0.0,0.0,0.0,8.363888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2010-08-31,1.7763568394002505e-15,17.188326129000153,1.0,0.0,0.0,0.0,0.0,8.363888888888889,0.0,0.0,0.0,0.0,0.0,0.0,0.33333333333333215
2010-09-01,1.7763568394002505e-15,16.112285943000145,0.0,0.0,0.0,6.0,0.0,8.363888888888889,0.0,0.0,0.0,2.0,0.0,0.0,0.33333333333333215
2010-09-02,0.5000000000000018,21.379219485000192,1.9,0.5,8.0,0.0,16.0,8.342777777777778,0.5,0.125,0.16666666666666666,2.0,5.333333333333333,2.6666666666666665,0.9666666666666655
2010-09-03,2.0000000000000018,24.918825360000223,0.0,1.5,5.0,4.5,3.1,8.268333333333334,1.5,0.5,0.6666666666666666,3.5,6.366666666666667,4.333333333333333,0.6333333333333321
2010-09-04,10.500000000000002,26.73110356800024,10.2,9.0,11.0,0.0,0.0,8.368333333333334,9.0,2.75,3.6666666666666665,1.5,6.366666666666667,8.0,4.033333333333332
2010-09-05,9.000000000000002,26.41961825100024,7.5,0.0,0.0,0.0,6.0,8.368333333333334,9.0,2.75,3.5,1.5,3.033333333333333,5.333333333333333,5.899999999999999
2010-09-06,10.000000000000002,28.09031222400025,9.8,10.0,4.0,0.0,2.1,7.5294444444444455,10.0,5.125,6.333333333333333,0.0,2.6999999999999997,5.0,9.166666666666666
2010-09-07,10.000000000000002,28.826550246000256,44.0,0.0,0.0,4.5,37.1,6.835000000000001,10.0,4.75,3.3333333333333335,1.5,15.066666666666668,1.3333333333333333,20.433333333333334
2010-09-08,3.0000000000000018,32.904176214000294,29.2,3.0,2.0,43.5,35.2,6.8627777777777785,3.0,3.25,4.333333333333333,16.0,24.8,2.0,27.666666666666668
2010-09-09,3.0000000000000018,27.297440508000243,20.0,0.0,0.0,1.0,4.0,6.8627777777777785,3.0,3.25,1.0,16.333333333333332,25.433333333333337,0.6666666666666666,31.066666666666666
2010-09-10,1.0000000000000018,23.53129985700021,0.8,1.0,0.0,0.5,3.2,6.87388888888889,1.0,1.0,1.3333333333333333,15.0,14.133333333333335,0.6666666666666666,16.666666666666668
2010-09-11,3.8000000000000016,44.8538856480004,0.0,2.8,0.0,0.0,0.0,6.905,2.8,1.7,1.2666666666666666,0.5,2.4,0.0,6.933333333333334
2010-09-12,9.900000000000002,37.18002011100033,43.8,7.1,2.0,84.5,17.6,6.967222222222223,7.1,2.7249999999999996,3.633333333333333,28.333333333333332,6.933333333333334,0.6666666666666666,14.866666666666665
2010-09-13,10.700000000000001,48.11032305300043,5.4,3.6,7.0,8.0,4.1,6.999444444444445,7.1,3.625,4.5,30.833333333333332,7.233333333333334,3.0,16.4
2010-09-14,24.3,36.55704947700033,1.8,20.7,1.0,2.5,9.3,7.229444444444444,20.7,8.55,10.466666666666667,31.666666666666668,10.333333333333334,3.3333333333333335,17.0
2010-09-15,27.9,29.761006197000267,2.4,7.2,0.0,2.2,1.0,7.309444444444445,20.7,9.65,10.5,4.233333333333333,4.8,2.6666666666666665,3.2000000000000006
2010-09-16,7.2,26.33466771000024,11.6,0.0,0.0,1.5,0.0,7.309444444444445,7.2,7.875,9.299999999999999,2.066666666666667,3.4333333333333336,0.3333333333333333,5.266666666666667
2010-09-17,0.0,23.75783463300021,0.0,0.0,0.0,0.0,0.0,7.309444444444445,0.0,6.975,2.4,1.2333333333333334,0.3333333333333333,0.0,4.666666666666666
2010-09-18,0.0,21.20931840300019,0.0,0.0,0.0,0.0,0.0,7.309444444444445,0.0,1.8,0.0,0.5,0.0,0.0,3.866666666666666
2010-09-19,0.0,19.566941277000176,1.4,0.0,0.0,0.0,0.0,7.292777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666666
2010-09-20,5.5,21.43585317900019,37.0,5.5,0.0,20.5,34.0,7.353888888888889,5.5,1.375,1.8333333333333333,6.833333333333333,11.333333333333334,0.0,12.799999999999999
2010-09-21,5.5,18.405950550000163,0.0,0.0,0.0,0.0,0.0,7.277222222222223,5.5,1.375,1.8333333333333333,6.833333333333333,11.333333333333334,0.0,12.799999999999999
2010-09-22,17.0,262.1573695260024,39.0,17.0,42.0,4.5,40.3,7.021666666666667,17.0,5.625,7.5,8.333333333333334,24.766666666666666,14.0,25.333333333333332
2010-09-23,58.9,157.1018671560014,82.6,41.9,39.0,187.0,97.3,7.487222222222223,41.9,16.1,19.633333333333333,63.833333333333336,45.86666666666667,27.0,40.53333333333333
2010-09-24,41.9,70.16914686600063,0.0,0.0,0.0,0.0,0.0,7.487222222222223,41.9,14.725,19.633333333333333,63.833333333333336,45.86666666666667,27.0,40.53333333333333
2010-09-25,1.0,57.79468472700052,0.0,1.0,0.0,0.0,0.0,7.498333333333334,1.0,14.975,14.299999999999999,62.333333333333336,32.43333333333333,13.0,27.53333333333333
2010-09-26,1.0,50.94200775300045,0.0,0.0,0.0,0.0,0.0,7.187222222222222,1.0,10.725,0.3333333333333333,0.0,0.0,0.0,0.0
2010-09-27,0.0,40.01170481100036,0.0,0.0,0.0,0.0,0.0,7.181666666666667,0.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0
2010-09-28,0.0,31.913086569000285,0.0,0.0,0.0,0.0,0.0,7.181666666666667,0.0,0.25,0.0,0.0,0.0,0.0,0.0
2010-09-29,0.0,27.75051006000025,0.0,0.0,0.0,0.0,0.0,7.1772222222222215,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-05-31,7.2,1.472476044000013,0.0,0.0,0.0,0.0,0.0,1.4111111111111112,7.2,2.4499999999999984,2.399999999999998,1.1666666666666667,2.033333333333333,1.6666666666666667,0.46666666666666545
2011-06-01,8.5,1.7556445140000156,6.8,8.5,10.0,6.0,6.0,1.4855555555555555,8.5,3.9249999999999985,5.233333333333332,3.1666666666666665,2.0,5.0,2.733333333333332
2011-06-02,39.8,3.681190110000033,37.7,31.3,4.0,40.5,40.7,1.551111111111111,31.3,11.749999999999998,13.266666666666666,15.5,15.566666666666668,4.666666666666667,14.833333333333334
2011-06-03,31.3,3.171486864000028,0.0,0.0,0.0,0.0,0.0,1.551111111111111,31.3,9.95,13.266666666666666,15.5,15.566666666666668,4.666666666666667,14.833333333333334
2011-06-04,0.0,2.803367853000025,0.0,0.0,0.0,0.0,0.0,1.551111111111111,0.0,9.95,10.433333333333332,13.5,13.566666666666668,1.3333333333333333,12.566666666666668
2011-06-05,0.0,2.20871406600002,0.0,0.0,0.0,0.0,0.0,1.551111111111111,0.0,7.824999999999998,0.0,0.0,0.0,0.0,0.0
2011-06-06,0.0,1.6990108200000151,0.0,0.0,0.0,0.0,0.0,1.551111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-07,0.0,1.3025749620000115,1.5,0.0,0.0,0.0,0.0,1.551111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.5
2011-06-08,12.0,1.217624421000011,6.1,12.0,5.0,6.0,0.0,1.6844444444444444,12.0,2.999999999999999,3.999999999999998,2.0,0.0,1.6666666666666667,2.533333333333333
2011-06-09,12.0,1.444159197000013,0.0,0.0,0.0,0.0,0.0,1.6844444444444444,12.0,2.999999999999999,3.999999999999998,2.0,0.0,1.6666666666666667,2.533333333333333
2011-06-10,2.5,1.472476044000013,4.2,2.5,22.0,4.5,41.0,1.712222222222222,2.5,3.624999999999999,4.833333333333331,3.5,13.666666666666666,9.0,3.4333333333333336
2011-06-11,2.5,1.5007928910000137,0.0,0.0,0.0,0.0,20.0,1.712222222222222,2.5,3.624999999999999,0.8333333333333309,1.5,20.333333333333332,7.333333333333333,1.4000000000000001
2011-06-12,13.7,4.020992274000036,15.0,13.7,15.0,23.0,38.0,1.8644444444444446,13.7,4.049999999999999,5.399999999999998,9.166666666666666,33.0,12.333333333333334,6.3999999999999995
2011-06-13,13.7,3.34138794600003,0.0,0.0,0.0,0.0,27.0,1.8644444444444446,13.7,4.049999999999999,4.566666666666664,7.666666666666667,28.333333333333332,5.0,5.0
2011-06-14,0.0,2.010496137000018,0.0,0.0,0.0,0.0,15.0,1.8644444444444446,0.0,3.424999999999999,4.566666666666664,7.666666666666667,26.666666666666668,5.0,5.0
2011-06-15,28.4,4.247527050000038,1.8,28.4,15.0,16.0,11.0,2.1799999999999997,28.4,10.524999999999999,9.466666666666663,5.333333333333333,17.666666666666668,5.0,0.6
2011-06-16,53.9,33.2439783780003,38.8,25.5,28.0,16.5,29.0,2.4633333333333334,28.4,13.474999999999998,17.966666666666665,10.833333333333334,18.333333333333332,14.333333333333334,13.533333333333331
2011-06-17,32.8,79.45707268200071,2.4,7.3,27.0,0.0,25.0,2.5444444444444443,25.5,15.299999999999999,20.399999999999995,10.833333333333334,21.666666666666668,23.333333333333332,14.33333333333333
2011-06-18,12.1,13.252284396000118,2.6,4.8,2.0,29.0,8.2,2.597777777777778,7.3,16.5,12.533333333333331,15.166666666666666,20.733333333333334,19.0,14.6
2011-06-19,4.8,6.852676974000061,0.0,0.0,0.0,0.0,0.0,2.597777777777778,4.8,9.399999999999999,4.0333333333333306,9.666666666666666,11.066666666666668,9.666666666666666,1.6666666666666667
2011-06-20,0.0,4.389111285000039,0.0,0.0,0.0,0.0,0.0,2.597777777777778,0.0,3.024999999999999,1.5999999999999976,9.666666666666666,2.733333333333333,0.6666666666666666,0.8666666666666667
2011-06-21,0.0,3.992675427000036,0.0,0.0,0.0,0.0,0.0,2.597777777777778,0.0,1.199999999999999,0.0,0.0,0.0,0.0,0.0
2011-06-22,0.0,3.737823804000033,0.0,0.0,0.0,0.0,0.0,2.597777777777778,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2011-06-23,1.0,3.652873263000033,0.0,1.0,0.0,0.0,0.0,2.608888888888889,1.0,0.2499999999999991,0.333333333333331,0.0,0.0,0.0,0.0
2011-06-24,18.1,4.785547143000043,1.0,17.1,0.0,26.5,10.2,2.798888888888889,17.1,4.5249999999999995,6.033333333333331,8.833333333333334,3.4,0.0,0.3333333333333333
2011-06-25,17.1,3.567922722000032,0.0,0.0,0.0,0.0,0.0,2.798888888888889,17.1,4.5249999999999995,6.033333333333331,8.833333333333334,3.4,0.0,0.3333333333333333
2011-06-26,0.0,5.097032460000046,13.6,0.0,0.0,0.0,5.1,2.798888888888889,0.0,4.5249999999999995,5.699999999999998,8.833333333333334,5.1,0.0,4.866666666666666
2011-06-27,30.4,3.992675427000036,14.2,30.4,10.0,16.0,8.1,3.1366666666666667,30.4,11.875,10.133333333333331,5.333333333333333,4.3999999999999995,3.3333333333333335,9.266666666666666
2011-06-28,30.4,5.833270482000052,0.0,0.0,0.0,5.5,0.0,2.97,30.4,7.599999999999999,10.133333333333331,7.166666666666667,4.3999999999999995,3.3333333333333335,9.266666666666666
2011-06-29,30.2,12.232877904000109,27.8,30.2,4.0,26.0,45.1,3.3055555555555554,30.2,15.149999999999999,20.2,15.833333333333334,17.733333333333334,4.666666666666667,14.0
2011-06-30,68.2,10.22238176700009,4.7,38.0,21.0,18.5,14.3,3.727777777777778,38.0,24.65,22.73333333333333,16.666666666666668,19.8,8.333333333333334,10.833333333333334
2011-07-01,38.0,6.909310668000062,5.0,0.0,0.0,53.0,0.0,3.727777777777778,38.0,17.049999999999997,22.73333333333333,32.5,19.8,8.333333333333334,12.5
2011-07-02,0.0,6.427924269000058,0.0,0.0,0.0,12.0,0.0,3.7233333333333336,0.0,17.049999999999997,12.666666666666664,27.833333333333332,4.766666666666667,7.0,3.233333333333333
2011-07-03,0.0,5.66336940000005,0.0,0.0,0.0,6.0,0.0,3.7233333333333336,0.0,9.5,0.0,23.666666666666668,0.0,0.0,1.6666666666666667
2011-07-04,0.0,4.360794438000039,0.0,0.0,8.0,0.0,0.0,3.7233333333333336,0.0,0.0,0.0,6.0,0.0,2.6666666666666665,0.0
2011-07-05,0.0,3.34138794600003,0.0,0.0,0.0,0.0,0.0,3.7233333333333336,0.0,0.0,0.0,2.0,0.0,2.6666666666666665,0.0
2011-07-06,0.0,3.114853170000028,0.0,0.0,0.0,0.0,0.0,3.7233333333333336,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,0.0
2011-07-07,0.0,2.944952088000026,0.7,0.0,0.0,0.5,0.0,3.7233333333333336,0.0,0.0,0.0,0.16666666666666666,0.0,0.0,0.2333333333333333
2011-07-08,10.0,9.174658428000082,4.8,10.0,0.0,6.5,0.0,3.8344444444444448,10.0,2.5,3.333333333333331,2.3333333333333335,0.0,0.0,1.8333333333333333
2011-07-09,10.0,9.202975275000082,75.2,0.0,5.0,85.5,48.2,3.8344444444444448,10.0,2.5,3.333333333333331,30.833333333333332,16.066666666666666,1.6666666666666667,26.900000000000002
2011-07-10,3.7,5.748319941000052,4.7,3.7,0.0,8.0,5.0,3.8677777777777775,3.7,3.425,4.566666666666664,33.333333333333336,17.733333333333334,1.6666666666666667,28.233333333333334
2011-07-11,3.7,5.153666154000046,7.0,0.0,0.0,22.5,0.0,3.86,3.7,3.425,1.233333333333331,38.666666666666664,17.733333333333334,1.6666666666666667,28.96666666666667
2011-07-12,0.0,4.105942815000037,0.0,0.0,0.0,3.0,30.1,3.8466666666666667,0.0,0.925,1.233333333333331,11.166666666666666,11.700000000000001,0.0,3.9
2011-07-13,0.5,5.63505255300005,13.2,0.5,4.0,9.5,0.0,3.852222222222222,0.5,1.05,0.1666666666666643,11.666666666666666,10.033333333333333,1.3333333333333333,6.733333333333333
2011-07-14,2.0,5.323567236000048,0.0,1.5,1.0,2.0,0.0,3.868888888888889,1.5,0.5,0.6666666666666643,4.833333333333333,10.033333333333333,1.6666666666666667,4.3999999999999995
2011-07-15,82.5,115.30620098400102,53.0,81.0,28.0,25.5,53.0,4.768888888888889,81.0,20.75,27.666666666666668,12.333333333333334,17.666666666666668,11.0,22.066666666666666
2011-07-16,105.6,37.321604346000335,76.2,24.6,56.0,92.0,75.2,5.014444444444445,81.0,26.9,35.699999999999996,39.833333333333336,42.73333333333333,28.333333333333332,43.06666666666666
2011-07-17,24.900000000000002,29.024768175000258,0.0,0.3,14.0,6.5,1.1,4.873333333333334,24.6,26.85,35.300000000000004,41.333333333333336,43.1,32.666666666666664,43.06666666666666
2011-07-18,1.9000000000000001,29.676055656000266,1.1,1.6,20.0,25.0,48.2,4.891111111111111,1.6,26.875,8.833333333333334,41.166666666666664,41.5,30.0,25.766666666666666
2011-07-19,32.1,19.00060433700017,1.2,30.5,2.0,1.0,0.0,5.2299999999999995,30.5,14.25,10.799999999999999,10.833333333333334,16.433333333333334,12.0,0.7666666666666666
2011-07-20,30.5,14.413275123000128,0.0,0.0,0.0,2.5,0.0,5.2299999999999995,30.5,8.1,10.700000000000001,9.5,16.066666666666666,7.333333333333333,0.7666666666666666
2011-07-21,0.0,11.808125199000106,0.0,0.0,0.0,15.0,0.0,5.2299999999999995,0.0,8.025,10.166666666666666,6.166666666666667,0.0,0.6666666666666666,0.39999999999999997
2011-07-22,0.0,18.604168479000165,0.0,0.0,0.0,0.0,0.0,5.2299999999999995,0.0,7.625,0.0,5.833333333333333,0.0,0.0,0.0
2011-07-23,0.0,12.629313762000113,0.8,0.0,2.0,1.5,8.2,5.2299999999999995,0.0,0.0,0.0,5.5,2.733333333333333,0.6666666666666666,0.26666666666666666
2011-07-24,1.0,9.429510051000085,0.0,1.0,4.0,13.5,3.2,5.241111111111111,1.0,0.25,0.3333333333333333,5.0,3.7999999999999994,2.0,0.26666666666666666
2011-07-25,1.0,9.00475734600008,10.4,0.0,1.0,3.0,11.3,5.241111111111111,1.0,0.25,0.3333333333333333,6.0,7.566666666666666,2.3333333333333335,3.733333333333334
2011-07-26,5.3,9.202975275000082,3.8,5.3,0.0,3.5,4.3,5.3,5.3,1.575,2.1,6.666666666666667,6.266666666666667,1.6666666666666667,4.733333333333333
2011-07-27,5.3,9.627727980000088,15.0,0.0,4.0,7.5,7.0,5.3,5.3,1.575,1.7666666666666666,4.666666666666667,7.533333333333334,1.6666666666666667,9.733333333333333
2011-07-28,10.0,11.949709434000107,0.0,10.0,0.0,0.0,1.4,5.411111111111111,10.0,3.825,5.1000000000000005,3.6666666666666665,4.233333333333333,1.3333333333333333,6.266666666666666
2011-07-29,10.0,7.419013914000066,0.0,0.0,0.0,0.0,0.0,5.411111111111111,10.0,3.825,3.3333333333333335,2.5,2.7999999999999994,1.3333333333333333,5.0
2011-07-30,0.0,6.7960432800000605,0.0,0.0,0.0,0.5,0.0,5.411111111111111,0.0,2.5,3.3333333333333335,0.16666666666666666,0.4666666666666666,0.0,0.0
2011-07-31,0.0,6.314656881000056,0.0,0.0,0.0,0.0,0.0,5.411111111111111,0.0,2.5,0.0,0.16666666666666666,0.0,0.0,0.0
2011-08-01,0.0,6.314656881000056,0.0,0.0,10.0,12.0,1.3,5.411111111111111,0.0,0.0,0.0,4.166666666666667,0.43333333333333335,3.3333333333333335,0.0
2011-08-02,4.0,6.399607422000057,0.0,4.0,0.0,2.0,2.1,5.455555555555556,4.0,1.0,1.3333333333333333,4.666666666666667,1.1333333333333335,3.3333333333333335,0.0
2011-08-03,4.5,6.088122105000054,1.6,0.5,0.0,6.5,0.0,5.461111111111111,4.0,1.125,1.5,6.833333333333333,1.1333333333333333,3.3333333333333335,0.5333333333333333
2011-08-04,0.5,5.889904176000052,0.0,0.0,0.0,2.0,0.0,5.461111111111111,0.5,1.125,1.5,3.5,0.6999999999999998,0.0,0.5333333333333333
2011-08-05,1.8,6.314656881000056,2.4,1.8,5.0,2.0,10.1,5.481111111111111,1.8,1.575,0.7666666666666666,3.5,3.3666666666666667,1.6666666666666667,1.3333333333333333
2011-08-06,1.8,8.91980680500008,0.0,0.0,0.0,1.5,0.0,5.481111111111111,1.8,0.575,0.6,1.8333333333333333,3.3666666666666667,1.6666666666666667,0.7999999999999999
2011-08-07,4.0,5.861587329000052,0.0,4.0,0.0,0.0,0.0,5.525555555555556,4.0,1.45,1.9333333333333333,1.1666666666666667,3.3666666666666667,1.6666666666666667,0.7999999999999999
2011-08-08,4.0,7.022578056000063,10.6,0.0,0.0,2.0,20.1,5.5055555555555555,4.0,1.45,1.3333333333333333,1.1666666666666667,6.7,0.0,3.533333333333333
2011-08-09,0.0,6.286340034000056,0.0,0.0,5.0,5.0,0.0,5.5055555555555555,0.0,1.0,1.3333333333333333,2.3333333333333335,6.7,1.6666666666666667,3.533333333333333
2011-08-10,0.0,6.201389493000056,0.0,0.0,0.0,0.5,2.3,5.5055555555555555,0.0,1.0,0.0,2.5,7.466666666666668,1.6666666666666667,3.533333333333333
2011-08-11,0.0,17.075058741000152,2.5,0.0,0.0,4.5,3.2,5.49888888888889,0.0,0.0,0.0,3.3333333333333335,1.8333333333333333,1.6666666666666667,0.8333333333333334
2011-08-12,3.5,18.547534785000167,2.4,3.5,0.0,2.0,17.2,5.537777777777778,3.5,0.875,1.1666666666666667,2.3333333333333335,7.566666666666666,0.0,1.6333333333333335
2011-08-13,62.5,51.621612081000464,11.6,59.0,0.0,6.5,16.0,6.193333333333333,59.0,15.625,20.833333333333332,4.333333333333333,12.133333333333333,0.0,5.5
2011-08-14,112.0,19.651891818000177,0.0,53.0,15.0,5.0,0.0,6.782222222222222,59.0,28.875,38.5,4.5,11.066666666666668,5.0,4.666666666666667
2011-08-15,57.3,138.41274813600123,23.5,4.3,45.0,49.5,12.0,6.83,53.0,29.95,38.766666666666666,20.333333333333332,9.333333333333334,20.0,11.700000000000001
2011-08-16,142.3,121.64917471200108,32.2,138.0,160.0,83.0,63.0,8.363333333333333,138.0,63.575,65.10000000000001,45.833333333333336,25.0,73.33333333333333,18.566666666666666
2011-08-17,138.0,47.03428286700042,0.0,0.0,2.0,0.0,0.0,8.363333333333333,138.0,48.825,47.43333333333334,44.166666666666664,25.0,69.0,18.566666666666666
2011-08-18,0.0,38.87903093100034,0.0,0.0,0.0,7.0,0.0,8.363333333333333,0.0,35.575,46.0,30.0,21.0,54.0,10.733333333333334
2011-08-19,0.0,37.548139122000336,0.0,0.0,0.0,17.5,0.0,8.357777777777779,0.0,34.5,0.0,8.166666666666666,0.0,0.6666666666666666,0.0
2011-08-20,23.0,80.70301395000072,69.7,23.0,54.0,62.5,50.0,8.61,23.0,5.75,7.666666666666667,29.0,16.666666666666668,18.0,23.233333333333334
2011-08-21,23.5,46.24141115100041,2.8,0.5,2.0,0.0,1.1,8.615555555555556,23.0,5.875,7.833333333333333,26.666666666666668,17.033333333333335,18.666666666666668,24.166666666666668
2011-08-22,0.5,37.831307592000336,9.0,0.0,0.0,28.5,16.2,8.615555555555556,0.5,5.875,7.833333333333333,30.333333333333332,22.433333333333334,18.666666666666668,27.166666666666668
2011-08-23,0.0,32.847542520000296,0.0,0.0,0.0,9.5,0.0,8.615555555555556,0.0,5.875,0.16666666666666666,12.666666666666666,5.766666666666667,0.6666666666666666,3.9333333333333336
2011-08-24,2.5,29.95922412600027,1.8,2.5,0.0,1.0,0.0,8.44,2.5,0.75,0.8333333333333334,13.0,5.3999999999999995,0.0,3.6
2011-08-25,2.5,26.30635086300024,0.0,0.0,0.0,0.0,0.0,8.051111111111112,2.5,0.625,0.8333333333333334,3.5,0.0,0.0,0.6
2011-08-26,0.2,25.485162300000223,0.0,0.2,0.0,0.0,0.0,8.024444444444443,0.2,0.675,0.9,0.3333333333333333,0.0,0.0,0.6
2011-08-27,14.2,42.98497374600039,20.0,14.0,48.0,10.0,16.2,8.18,14.0,4.175,4.733333333333333,3.3333333333333335,5.3999999999999995,16.0,6.666666666666667
2011-08-28,43.5,29.95922412600027,0.0,29.5,0.0,5.5,0.0,8.427777777777777,29.5,10.925,14.566666666666668,5.166666666666667,5.3999999999999995,16.0,6.666666666666667
