date,kahu,kandaghat,kasauli,solan,arki,discharge
2017-01-23,0.0,0.0,0.0,0.0,0.0,
2017-01-24,0.0,0.0,0.0,0.0,13.1,
2017-01-25,0.0,0.0,0.0,0.0,0.0,
2017-01-26,29.8,25.1,22.5,21.4,0.0,
2017-01-27,55.0,33.0,57.0,20.8,0.0,
2017-01-28,0.0,0.0,0.0,0.0,0.0,
2017-01-29,0.0,0.0,0.0,0.0,0.0,
2017-01-30,0.0,0.0,0.0,0.0,0.0,
2017-01-31,0.0,0.0,0.0,1.0,0.0,
2017-02-01,0.0,0.0,0.0,0.0,0.0,
2017-02-02,0.0,0.0,0.0,0.0,0.0,
2017-02-03,0.0,0.0,0.0,0.0,0.0,
2017-02-04,0.0,0.0,0.0,0.0,0.0,
2017-02-05,0.6,8.0,0.0,4.6,0.0,
2017-02-06,0.2,0.0,0.0,0.0,0.0,
2017-02-07,0.0,0.0,0.0,0.0,0.0,
2017-02-08,0.0,0.0,0.0,0.0,0.0,
2017-02-09,0.0,0.0,0.0,0.0,0.0,
2017-02-10,0.0,0.0,0.0,0.0,0.0,
2017-02-11,0.0,0.0,0.0,0.0,0.0,
2017-02-12,0.0,0.0,0.0,0.0,0.0,
2017-02-13,0.0,0.0,0.0,0.0,0.0,
2017-02-14,0.0,0.0,0.0,0.0,0.0,
2017-02-15,0.0,0.0,0.0,0.0,0.0,
2017-02-16,0.0,0.0,0.0,0.0,0.0,
2017-02-17,0.0,0.0,0.0,0.0,0.0,
2017-02-18,0.0,0.0,0.0,0.0,0.0,
2017-02-19,0.0,0.0,0.0,0.0,0.0,
2017-02-20,0.0,0.0,0.0,0.0,0.0,
2017-02-21,1.0,0.0,0.0,0.8,5.0,
2017-02-22,0.4,6.0,0.0,2.2,10.0,
2017-02-23,0.0,0.0,0.0,0.0,0.0,
2017-02-24,0.0,0.0,0.0,0.0,0.0,
2017-02-25,0.0,0.0,0.0,0.0,0.0,
2017-02-26,0.0,0.0,0.0,0.0,0.0,
2017-02-27,0.0,0.0,0.0,0.0,0.0,
2017-02-28,0.0,0.0,0.0,0.0,0.0,
2017-03-01,0.0,0.0,0.0,0.0,0.0,
2017-03-02,0.0,0.0,0.0,0.0,0.0,
2017-03-03,0.0,0.0,0.0,0.0,0.0,
2017-03-04,0.0,0.0,0.0,0.0,0.0,
2017-03-05,0.0,0.0,0.0,0.0,0.0,
2017-03-06,0.0,0.0,0.0,0.0,0.0,
2017-03-07,0.0,0.0,0.0,0.0,0.0,
2017-03-08,1.5,5.5,5.5,3.0,0.0,
2017-03-09,6.0,12.0,5.0,10.0,6.0,
2017-03-10,19.0,7.0,6.0,2.5,27.0,
2017-03-11,1.8,5.0,14.5,15.3,5.0,
2017-03-12,0.5,0.0,0.0,1.2,0.0,
2017-03-13,0.0,0.0,0.0,0.0,0.0,
2017-03-14,0.0,0.0,0.0,0.0,0.0,
2017-03-15,0.0,0.0,0.0,0.0,0.0,
2017-03-16,0.0,0.0,0.0,0.0,0.0,
2017-03-17,3.8,2.0,1.0,1.0,2.0,
2017-03-18,0.0,0.0,0.0,0.0,0.0,
2017-03-19,0.0,0.0,0.0,0.0,0.0,
2017-03-20,0.5,0.0,0.0,0.0,0.0,
2017-03-21,0.0,0.0,0.0,0.0,0.0,
2017-03-22,0.0,0.0,0.0,0.0,0.0,
2017-03-23,0.0,0.0,0.0,0.0,0.0,
2017-03-24,0.0,0.0,0.0,0.0,0.0,
2017-03-25,0.0,0.0,0.0,0.0,0.0,
2017-03-26,0.0,0.0,0.0,0.0,0.0,
2017-03-27,0.0,0.0,0.0,0.0,0.0,
2017-03-28,0.0,0.0,0.0,0.0,0.0,
2017-03-29,0.0,0.0,0.0,0.0,0.0,
2017-03-30,0.0,0.0,0.0,0.0,0.0,
2017-03-31,0.0,0.0,0.0,0.0,0.0,
2017-04-01,0.0,0.0,0.0,0.0,0.0,
2017-04-02,0.0,0.0,0.0,0.0,0.0,
2017-04-03,0.0,0.0,0.0,0.0,0.0,
2017-04-04,0.0,0.0,0.0,0.0,0.0,
2017-04-05,0.2,0.0,0.0,8.6,5.0,
2017-04-06,25.2,12.0,11.0,11.2,31.0,
2017-04-07,1.0,0.0,5.0,0.0,10.0,
2017-04-08,0.0,0.0,0.0,0.0,0.0,
2017-04-09,0.0,0.0,0.0,0.0,0.0,
2017-04-10,0.0,0.0,0.0,0.0,0.0,
2017-04-11,0.0,0.0,0.0,0.0,0.0,
2017-04-12,0.0,0.0,0.0,0.0,0.0,
2017-04-13,0.0,0.0,0.0,0.0,0.0,
2017-04-14,0.0,0.0,0.0,0.0,0.0,
2017-04-15,0.0,0.0,0.0,0.0,0.0,
2017-04-16,0.0,0.0,0.0,0.0,0.0,
2017-04-17,0.0,0.0,0.0,0.0,0.0,
2017-04-18,0.0,0.0,0.0,0.0,0.0,
2017-04-19,0.0,0.0,0.0,0.0,0.0,
2017-04-20,0.0,0.0,0.0,0.0,0.0,
2017-04-21,0.0,0.0,0.0,0.0,0.0,
2017-04-22,2.8,4.5,2.5,2.8,2.0,
2017-04-23,3.5,2.0,0.0,4.0,0.0,
2017-04-24,4.8,5.0,2.5,4.2,6.5,
2017-04-25,0.0,0.0,0.0,0.0,0.0,
2017-04-26,0.0,0.0,0.0,0.0,0.0,
2017-04-27,2.0,2.2,0.0,2.4,5.2,
2017-04-28,0.0,0.0,0.0,0.0,0.0,
2017-04-29,0.0,3.5,0.0,0.6,0.0,
2017-04-30,1.5,25.1,13.0,24.0,1.0,
2017-05-01,3.0,0.0,0.0,6.4,0.0,
2017-05-02,0.0,0.0,0.0,0.0,0.0,
2017-05-03,0.0,0.0,0.0,0.0,0.0,
2017-05-04,0.0,0.0,0.0,0.0,0.0,
2017-05-05,0.0,0.0,0.0,0.0,0.0,
2017-05-06,0.0,0.0,0.0,0.0,0.0,
2017-05-07,0.0,0.0,0.0,0.0,0.0,
2017-05-08,0.0,0.0,0.0,0.0,0.0,
2017-05-09,0.0,0.0,0.0,0.0,0.0,
2017-05-10,0.7,0.0,0.0,0.0,5.0,
2017-05-11,0.5,0.0,0.0,0.0,7.2,
2017-05-12,0.0,0.0,0.0,0.0,0.0,
2017-05-13,0.0,0.0,0.0,46.2,0.0,
2017-05-14,0.0,0.0,0.0,0.0,0.0,
2017-05-15,0.0,0.0,0.0,0.0,0.0,
2017-05-16,0.0,0.0,0.0,0.0,0.0,
2017-05-17,0.0,0.0,0.0,1.0,0.0,
2017-05-18,0.0,0.0,0.5,0.0,0.0,
2017-05-19,0.0,3.5,0.0,18.0,36.0,
2017-05-20,1.2,26.3,1.0,9.0,9.375,
2017-05-21,0.0,0.0,0.0,1.8,0.0,
2017-05-22,0.0,2.5,1.5,5.2,0.0,
2017-05-23,0.0,0.0,0.0,0.0,0.0,
2017-05-24,0.0,0.0,0.0,0.0,10.0,
2017-05-25,0.0,0.0,0.0,0.0,0.0,
2017-05-26,0.0,0.0,0.0,0.0,0.0,
2017-05-27,0.4,14.9,0.0,2.6,0.0,
2017-05-28,0.0,0.0,0.0,0.0,0.0,
2017-05-29,1.5,0.0,0.0,0.0,0.0,
2017-05-30,0.0,0.0,3.0,0.0,48.0,
2017-05-31,9.7,20.1,18.5,10.2,41.8,1.7556445140000156
2017-06-01,0.0,0.0,0.0,0.0,0.0,2.0671298310000186
2017-06-02,0.0,0.0,0.0,0.0,0.0,1.444159197000013
2017-06-03,0.0,0.0,0.0,0.0,0.0,1.245941268000011
2017-06-04,0.0,0.0,0.0,0.0,0.0,1.0760401860000095
2017-06-05,0.0,0.0,0.0,0.0,0.0,0.8778222570000078
2017-06-06,0.0,0.0,0.0,0.0,0.0,0.8495054100000076
2017-06-07,31.0,41.6,30.0,32.0,45.2,1.953862443000017
2017-06-08,4.5,0.0,6.0,7.6,0.0,3.7661406510000335
2017-06-09,0.0,0.0,0.0,0.0,0.0,2.718417312000024
2017-06-10,23.8,0.0,24.5,8.2,0.0,2.435248842000022
2017-06-11,0.0,17.1,0.0,8.8,0.0,2.123763525000019
2017-06-12,0.0,0.0,0.0,0.0,0.0,1.6423771260000146
2017-06-13,0.0,0.0,0.0,0.0,0.0,1.444159197000013
2017-06-14,0.0,0.0,0.0,0.0,0.0,1.245941268000011
2017-06-15,4.6,0.0,0.0,0.0,3.3,1.10435703300001
2017-06-16,0.0,0.0,0.0,2.6,0.0,1.1609907270000104
2017-06-17,0.0,4.3,0.0,3.0,0.0,1.0194064920000092
2017-06-18,0.0,57.0,29.0,0.0,0.0,1.0760401860000095
2017-06-19,0.0,0.0,0.0,6.3,14.2,1.7556445140000156
2017-06-20,2.8,0.0,4.0,18.2,27.8,1.670693973000015
2017-06-21,2.0,0.0,22.5,0.0,1.3,2.605149924000023
2017-06-22,0.3,9.5,15.5,58.3,19.0,8.240202477000073
2017-06-23,0.5,0.0,24.5,0.0,6.25,5.63505255300005
2017-06-24,0.0,0.0,0.0,0.0,0.0,3.143170017000028
2017-06-25,0.0,0.0,0.0,0.0,0.0,2.690100465000024
2017-06-26,0.0,0.0,0.0,10.0,0.0,2.350298301000021
2017-06-27,0.0,5.5,0.0,6.2,0.0,2.20871406600002
2017-06-28,0.0,29.0,0.5,2.0,0.0,2.633466771000024
2017-06-29,15.4,36.4,14.0,27.4,9.1,3.284754252000029
2017-06-30,1.3,32.0,0.0,6.4,0.3,3.256437405000029
2017-07-01,4.7,0.0,0.0,0.0,0.0,3.001585782000027
2017-07-02,40.5,18.0,0.0,13.8,21.8,3.284754252000029
2017-07-03,0.0,0.0,0.0,0.0,4.0,3.3980216400000303
2017-07-04,0.0,0.0,0.0,0.0,0.0,3.1998037110000284
2017-07-05,0.0,0.0,0.0,0.0,0.0,2.491882536000022
2017-07-06,0.2,0.0,30.0,0.0,0.0,2.26534776000002
2017-07-07,3.2,9.0,21.0,3.0,0.0,3.681190110000033
2017-07-08,0.0,0.0,0.0,1.8,0.0,4.190893356000037
2017-07-09,0.0,0.0,0.0,0.0,0.0,2.350298301000021
2017-07-10,20.0,6.9,23.5,7.4,13.6,3.5112890280000317
2017-07-11,12.0,41.9,4.5,5.0,64.2,30.75209584200028
2017-07-12,17.5,32.3,9.5,31.0,47.8,29.449520880000264
2017-07-13,0.0,6.2,0.0,1.6,1.95,8.041984548000071
2017-07-14,0.0,0.0,0.0,0.0,0.0,4.389111285000039
2017-07-15,0.0,0.0,0.0,0.0,0.0,3.624556416000032
2017-07-16,0.0,0.0,0.0,0.0,0.0,3.256437405000029
2017-07-17,0.0,0.0,0.0,0.0,0.0,3.34138794600003
2017-07-18,10.0,56.0,22.0,14.4,0.0,7.645548690000068
2017-07-19,0.0,0.0,1.5,0.0,0.0,3.7661406510000335
2017-07-20,0.0,0.0,0.0,0.0,0.0,4.049309121000036
2017-07-21,6.8,0.0,0.0,0.0,30.0,19.45367388900017
2017-07-22,0.0,0.0,5.5,22.8,17.0,53.26398920700048
2017-07-23,7.7,0.0,0.0,1.2,42.0,49.52616540300044
2017-07-24,3.5,14.2,1.5,23.0,25.1,18.689119020000167
2017-07-25,3.5,0.0,2.0,6.0,10.8,24.52238950200022
2017-07-26,0.0,6.3,2.5,0.0,1.8,26.079816087000232
2017-07-27,54.7,0.0,0.0,0.0,2.0,20.18991191100018
2017-07-28,0.0,4.0,1.5,3.4,0.0,8.86317311100008
2017-07-29,0.0,12.0,1.0,7.7,2.2,16.99010820000015
2017-07-30,0.0,26.0,0.5,6.2,9.4,13.054066467000116
2017-07-31,1.4,23.4,13.0,14.0,7.1,21.860605884000197
2017-08-01,13.2,0.0,3.0,1.2,3.8,24.72060743100022
2017-08-02,20.0,9.0,30.5,0.0,4.0,16.282187025000145
2017-08-03,18.5,0.0,5.5,1.8,7.0,11.921392587000106
2017-08-04,29.0,62.5,16.0,55.0,58.4,350.6191995540031
2017-08-05,51.5,8.0,172.0,52.6,20.6,194.96149159500172
2017-08-06,8.0,58.0,30.0,8.0,0.0,167.4375163110015
2017-08-07,0.5,0.0,4.5,12.2,5.8,43.60794438000039
2017-08-08,2.8,0.0,13.5,10.2,36.0,68.13033388200061
2017-08-09,6.8,0.0,7.0,1.8,5.6,32.649324591000294
2017-08-10,0.0,0.0,0.0,1.0,0.0,26.391301404000234
2017-08-11,18.2,2.5,0.3,16.0,9.8,41.17269553800037
2017-08-12,8.5,12.0,13.5,14.6,0.0,30.667145301000275
2017-08-13,8.7,0.0,0.0,0.0,0.0,102.33708505800092
2017-08-14,22.2,4.5,39.0,9.0,34.1,46.55289646800041
2017-08-15,0.0,0.0,6.5,0.0,2.0,22.5118933650002
2017-08-16,0.0,0.0,0.0,0.0,0.0,14.186740347000129
2017-08-17,1.0,0.0,0.0,0.0,0.0,13.903571877000124
2017-08-18,0.0,0.0,1.0,0.0,0.0,13.36555178400012
2017-08-19,3.0,8.3,1.5,5.0,2.1,78.3810324960007
2017-08-20,37.7,6.5,45.0,43.8,56.4,37.604772816000335
2017-08-21,0.0,2.0,7.0,1.4,0.0,58.89904176000053
2017-08-22,5.0,0.0,2.5,3.8,4.2,27.86377744800025
2017-08-23,0.0,0.0,0.0,0.0,0.0,33.7819984710003
2017-08-24,87.5,0.0,1.5,0.8,58.4,41.25764607900037
2017-08-25,0.0,0.0,0.0,0.0,0.0,82.43034161700074
2017-08-26,28.8,9.5,37.0,0.0,38.8,34.68813757500031
2017-08-27,0.0,0.0,0.0,0.0,0.0,28.31684700000025
2017-08-28,0.0,0.0,0.0,0.0,0.0,24.86219166600022
2017-08-29,1.3,0.0,3.0,2.4,3.2,23.30476508100021
2017-08-30,4.5,5.5,3.5,3.6,0.0,21.520803720000192
2017-08-31,0.0,0.0,0.0,1.8,0.0,33.6970479300003
2017-09-01,12.5,7.5,11.5,7.6,66.8,36.330514701000325
2017-09-02,39.0,15.0,10.0,9.8,47.8,35.56595983200032
2017-09-03,1.0,0.0,0.0,0.0,0.0,27.07090573200024
2017-09-04,0.0,0.0,13.0,0.0,0.0,23.27644823400021
2017-09-05,0.0,0.0,0.0,0.0,0.0,20.501397228000183
2017-09-06,0.0,0.0,0.0,0.0,0.0,23.67288409200021
2017-09-07,1.7,0.0,1.0,11.8,0.0,25.060409595000223
2017-09-08,2.0,0.0,20.5,10.8,34.6,20.586347769000184
2017-09-09,0.0,0.0,0.0,0.0,0.0,17.556445140000157
2017-09-10,0.0,0.0,0.0,0.0,0.0,15.942384861000145
2017-09-11,0.0,0.0,0.0,0.0,0.0,14.016839265000126
2017-09-12,0.0,0.0,0.0,0.0,0.0,12.459412680000112
2017-09-13,0.0,0.0,0.0,0.0,0.0,11.411689341000102
2017-09-14,0.0,0.0,0.0,0.0,0.0,10.16574807300009
2017-09-15,0.0,0.0,0.0,0.0,0.0,9.14634158100008
2017-09-16,0.0,0.0,0.0,0.0,0.0,8.381786712000075
2017-09-17,0.0,0.0,0.0,1.0,0.0,8.381786712000075
2017-09-18,0.0,0.0,0.0,0.0,0.0,7.617231843000068
2017-09-19,0.0,0.0,0.0,0.0,0.0,6.937627515000062
2017-09-20,0.0,0.0,0.0,0.0,0.0,6.512874810000058
2017-09-21,0.0,0.0,0.0,0.0,0.0,6.088122105000054
2017-09-22,0.0,0.0,0.0,0.0,0.0,12.855848538000116
2017-09-23,61.7,35.0,29.5,35.0,31.8,36.01902938400032
2017-09-24,33.8,13.0,34.0,50.6,28.5,25.485162300000223
2017-09-25,0.0,0.0,0.0,0.0,0.0,17.188326129000153
2017-09-26,0.0,0.0,0.0,0.0,0.0,13.47881917200012
2017-09-27,0.0,0.0,0.0,0.0,0.0,10.901986095000098
2017-09-28,0.0,0.0,0.0,0.0,0.0,9.967530144000088
2017-09-29,4.8,0.0,0.0,7.2,0.0,10.22238176700009
2017-09-30,0.0,0.0,0.0,0.0,0.0,
2017-10-01,0.0,0.0,0.0,0.0,0.0,
2017-10-02,0.0,0.0,0.0,0.0,0.0,
2017-10-03,0.0,0.0,0.0,0.0,0.0,
2017-10-04,0.0,0.0,0.0,0.0,0.0,
2017-10-05,0.0,0.0,0.0,0.0,0.0,
2017-10-06,0.0,0.0,0.0,0.0,0.0,
2017-10-07,0.0,0.0,0.0,0.0,0.0,
2017-10-08,0.0,0.0,0.0,0.0,0.0,
2017-10-09,0.0,0.0,0.0,0.0,0.0,
2017-10-10,0.0,0.0,0.0,0.0,0.0,
2017-10-11,0.0,0.0,0.0,0.0,0.0,
2017-10-12,0.0,0.0,0.0,0.0,0.0,
2017-10-13,0.0,0.0,0.0,0.0,0.0,
2017-10-14,0.0,0.0,0.0,0.0,0.0,
2017-10-15,0.0,0.0,0.0,0.0,0.0,
2017-10-16,0.0,0.0,0.0,0.0,0.0,
2017-10-17,0.0,0.0,0.0,0.0,0.0,
2017-10-18,0.0,0.0,0.0,0.0,0.0,
2017-10-19,0.0,0.0,0.0,0.0,0.0,
2017-10-20,0.0,0.0,0.0,0.0,0.0,
2017-10-21,0.0,0.0,0.0,0.0,0.0,
2017-10-22,0.0,0.0,0.0,0.0,0.0,
2017-10-23,0.0,0.0,0.0,0.0,0.0,
2017-10-24,0.0,0.0,0.0,0.0,0.0,
2017-10-25,0.0,0.0,0.0,0.0,0.0,
2017-10-26,0.0,0.0,0.0,0.0,0.0,
2017-10-27,0.0,0.0,0.0,0.0,0.0,
2017-10-28,0.0,0.0,0.0,0.0,0.0,
2017-10-29,0.0,0.0,0.0,0.0,0.0,
2017-10-30,0.0,0.0,0.0,0.0,0.0,
2017-10-31,0.0,0.0,0.0,0.0,0.0,
2017-11-01,0.0,0.0,0.0,0.0,0.0,
2017-11-02,0.0,0.0,0.0,0.0,0.0,
2017-11-03,0.0,0.0,0.0,0.0,0.0,
2017-11-04,0.0,0.0,0.0,0.0,0.0,
2017-11-05,0.0,0.0,0.0,0.0,0.0,
2017-11-06,0.0,0.0,0.0,0.0,0.0,
2017-11-07,0.0,0.0,0.0,0.0,0.0,
2017-11-08,0.0,0.0,0.0,0.0,0.0,
2017-11-09,0.0,0.0,0.0,0.0,0.0,
2017-11-10,0.0,0.0,0.0,0.0,0.0,
2017-11-11,0.0,0.0,0.0,0.0,0.0,
2017-11-12,0.0,0.0,0.0,0.0,0.0,
2017-11-13,0.0,0.0,0.0,0.0,0.0,
2017-11-14,0.0,0.0,0.0,0.0,0.0,
2017-11-15,0.0,0.0,0.0,0.0,0.0,
2017-11-16,0.0,0.0,0.0,0.0,0.0,
2017-11-17,0.0,0.0,0.0,0.0,0.0,
2017-11-18,0.8,0.0,0.5,1.2,1.2,
2017-11-19,0.4,0.0,0.0,0.0,0.0,
2017-11-20,0.0,0.0,0.0,0.0,0.0,
2017-11-21,0.0,0.0,0.0,0.0,0.0,
2017-11-22,0.0,0.0,0.0,0.0,0.0,
2017-11-23,0.0,0.0,0.0,0.0,0.0,
2017-11-24,0.0,0.0,0.0,0.0,0.0,
2017-11-25,0.0,0.0,0.0,0.0,0.0,
2017-11-26,0.0,0.0,0.0,0.0,0.0,
2017-11-27,0.0,0.0,0.0,0.0,0.0,
2017-11-28,0.0,0.0,0.0,0.0,0.0,
2017-11-29,0.0,0.0,0.0,0.0,0.0,
2017-11-30,0.0,0.0,0.0,0.0,0.0,
2017-12-01,0.0,0.0,0.0,0.0,0.0,
2017-12-02,0.0,0.0,0.0,0.0,0.0,
2017-12-03,0.0,0.0,0.0,0.0,0.0,
2017-12-04,0.0,0.0,0.0,0.0,0.0,
2017-12-05,0.0,0.0,0.0,0.0,0.0,
2017-12-06,0.0,0.0,0.0,0.0,0.0,
2017-12-07,0.0,0.0,0.0,0.0,0.0,
2017-12-08,0.0,0.0,0.0,0.0,0.0,
2017-12-09,0.0,0.0,0.0,0.0,0.0,
2017-12-10,0.0,0.0,0.0,0.0,0.0,
2017-12-11,0.0,0.0,0.0,0.0,0.0,
2017-12-12,25.8,5.5,44.0,15.2,32.4,
2017-12-13,12.8,3.9,0.5,4.2,4.2,
2017-12-14,0.0,0.0,0.0,0.0,0.0,
2017-12-15,0.0,0.0,0.0,0.0,0.0,
2017-12-16,0.0,0.0,0.0,0.0,0.0,
2017-12-17,0.0,0.0,0.0,0.0,0.0,
2017-12-18,0.0,0.0,0.0,0.0,0.0,
2017-12-19,0.0,0.0,0.0,0.0,0.0,
2017-12-20,0.0,0.0,0.0,0.0,0.0,
2017-12-21,0.0,0.0,0.0,0.0,0.0,
2017-12-22,0.0,0.0,0.0,0.0,0.0,
2017-12-23,0.0,0.0,0.0,0.0,0.0,
2017-12-24,0.0,0.0,0.0,0.0,0.0,
2017-12-25,0.0,0.0,0.0,0.0,0.0,
2017-12-26,0.0,0.0,0.0,0.0,0.0,
2017-12-27,0.0,0.0,0.0,0.0,0.0,
2017-12-28,0.0,0.0,0.0,0.0,0.0,
2017-12-29,0.0,0.0,0.0,0.0,0.0,
2017-12-30,0.0,0.0,0.0,0.0,0.0,
2017-12-31,0.0,0.0,0.0,0.0,0.0,
2018-01-01,0.0,0.0,0.0,0.0,0.0,
2018-01-02,0.0,2.5,0.0,0.0,0.0,
2018-01-03,0.0,0.0,0.0,0.0,0.0,
2018-01-04,0.0,0.0,0.0,0.0,0.0,
2018-01-05,0.0,0.0,0.0,0.0,0.0,
2018-01-06,0.0,0.0,0.0,0.0,0.0,
2018-01-07,0.0,0.0,0.0,0.0,0.0,
2018-01-08,0.0,0.0,0.0,0.0,0.0,
2018-01-09,0.0,0.0,0.0,0.0,0.0,
2018-01-10,0.0,0.0,0.0,0.0,0.0,
2018-01-11,0.0,0.0,0.0,0.0,0.0,
2018-01-12,0.0,0.0,0.0,0.0,0.0,
2018-01-13,0.0,0.0,0.0,0.0,0.0,
2018-01-14,0.0,0.0,0.0,0.0,0.0,
2018-01-15,0.0,0.0,0.0,0.0,0.0,
2018-01-16,0.0,0.0,0.0,0.0,0.0,
2018-01-17,0.0,0.0,0.0,0.0,0.0,
2018-01-18,0.0,0.0,0.0,0.0,0.0,
2018-01-19,0.0,0.0,0.0,0.0,0.0,
2018-01-20,0.0,0.0,0.0,0.0,0.0,
2018-01-21,0.0,0.0,0.0,0.0,0.0,
2018-01-22,0.0,0.0,0.0,0.0,0.0,
2018-01-23,0.0,0.0,0.0,0.0,0.0,
2018-01-24,15.4,5.6,13.5,18.0,13.1,
2018-01-25,0.0,0.0,0.0,0.0,0.0,
2018-01-26,0.0,0.0,0.0,0.0,0.0,
2018-01-27,0.0,0.0,0.0,0.0,0.0,
2018-01-28,0.0,0.0,0.0,0.0,0.0,
2018-01-29,0.0,0.0,0.0,0.0,0.0,
2018-01-30,0.0,0.0,0.0,0.0,0.0,
2018-01-31,0.0,0.0,0.0,0.0,0.0,
2018-02-01,0.0,0.0,0.0,0.0,0.0,
2018-02-02,0.0,0.0,0.0,0.0,0.0,
2018-02-03,0.0,0.0,0.0,0.0,0.0,
2018-02-04,0.0,0.0,0.0,0.0,0.0,
2018-02-05,0.0,0.0,0.0,0.0,0.0,
2018-02-06,0.0,0.0,0.0,0.0,0.0,
2018-02-07,0.0,0.0,0.0,0.0,0.0,
2018-02-08,0.0,0.0,0.0,0.0,0.0,
2018-02-09,0.0,0.0,0.0,0.0,0.0,
2018-02-10,0.0,0.0,0.0,0.0,0.0,
2018-02-11,0.0,0.0,0.0,0.0,0.0,
2018-02-12,13.5,8.5,28.4,21.0,9.4,
2018-02-13,24.2,13.0,5.5,11.4,18.1,
2018-02-14,0.0,0.0,0.0,4.2,0.0,
2018-02-15,0.0,0.0,0.0,0.0,0.0,
2018-02-16,0.0,0.0,0.0,0.0,0.0,
2018-02-17,0.0,0.0,0.0,0.0,0.0,
2018-02-18,0.0,0.0,0.0,0.0,0.0,
2018-02-19,0.0,0.0,0.0,0.0,0.0,
2018-02-20,0.0,0.0,0.0,0.0,0.0,
2018-02-21,0.0,0.0,0.0,0.0,0.0,
2018-02-22,0.0,0.0,0.0,0.0,0.0,
2018-02-23,0.0,0.0,0.0,0.0,0.0,
2018-02-24,0.0,0.0,0.0,0.0,0.0,
2018-02-25,0.5,3.5,12.5,13.6,2.5,
2018-02-26,0.0,0.0,0.0,0.0,0.0,
2018-02-27,0.0,0.0,0.0,0.0,0.0,
2018-02-28,0.0,0.0,0.0,0.0,0.0,
2018-03-01,0.0,0.0,0.0,0.0,0.0,
2018-03-02,0.0,0.0,0.0,0.0,0.0,
2018-03-03,1.6,0.0,0.0,1.0,0.0,
2018-03-04,0.0,0.0,2.5,3.0,5.0,
2018-03-05,0.0,0.0,0.0,0.0,0.0,
2018-03-06,0.0,0.0,0.0,0.0,0.0,
2018-03-07,0.0,0.0,0.0,0.0,0.0,
2018-03-08,0.0,0.0,0.0,0.0,0.0,
2018-03-09,0.0,0.0,0.0,0.0,0.0,
2018-03-10,0.0,0.0,0.0,0.0,0.0,
2018-03-11,0.0,0.0,0.0,0.0,0.0,
2018-03-12,0.0,0.0,0.0,0.0,0.0,
2018-03-13,0.0,0.0,0.0,0.0,0.0,
2018-03-14,0.0,0.0,0.0,0.0,0.0,
2018-03-15,0.0,0.0,0.0,0.0,0.0,
2018-03-16,3.8,0.0,0.0,0.0,0.0,
2018-03-17,0.0,0.0,0.0,0.0,0.0,
2018-03-18,0.0,0.0,0.0,0.0,0.0,
2018-03-19,0.0,0.0,0.0,0.0,0.0,
2018-03-20,0.0,0.0,0.0,0.0,0.0,
2018-03-21,0.2,0.425,0.5,1.0,0.0,
2018-03-22,11.0,9.3,3.5,5.2,6.8,
2018-03-23,0.0,0.0,0.0,7.2,0.0,
2018-03-24,0.0,0.0,0.0,0.0,0.0,
2018-03-25,0.0,0.0,0.0,0.0,0.0,
2018-03-26,0.0,0.0,0.0,0.0,0.0,
2018-03-27,0.0,0.0,0.0,0.0,0.0,
2018-03-28,0.0,0.0,0.0,0.0,0.0,
2018-03-29,0.0,0.0,0.0,0.0,0.0,
2018-03-30,0.0,0.0,0.0,0.0,0.0,
2018-03-31,0.0,0.0,0.0,0.0,0.0,
2018-04-01,0.0,0.0,0.0,0.0,0.0,
2018-04-02,0.0,0.0,0.0,0.0,0.0,
2018-04-03,0.0,0.0,0.0,0.0,0.0,
2018-04-04,0.0,0.0,0.0,0.0,0.0,
2018-04-05,0.0,0.0,0.0,0.0,0.0,
2018-04-06,0.0,0.0,0.0,0.0,0.0,
2018-04-07,0.0,0.0,0.0,0.0,0.0,
2018-04-08,0.7,7.0,7.5,0.0,8.7,
2018-04-09,7.5,26.0,8.5,18.2,15.2,
2018-04-10,0.0,0.0,2.0,3.8,0.0,
2018-04-11,10.0,22.0,9.0,7.1,13.6,
2018-04-12,0.8,0.0,2.5,2.0,1.2,
2018-04-13,0.0,0.0,0.0,0.0,0.0,
2018-04-14,0.0,0.0,0.0,0.0,0.0,
2018-04-15,0.0,0.0,0.0,0.0,0.0,
2018-04-16,0.5,0.0,0.0,1.2,0.0,
2018-04-17,0.0,5.3,3.0,0.4,0.0,
2018-04-18,0.0,0.0,0.0,0.0,0.0,
2018-04-19,0.0,0.0,0.0,0.0,0.0,
2018-04-20,0.0,0.0,3.5,4.6,0.0,
2018-04-21,3.8,7.2,2.0,0.0,2.8,
2018-04-22,0.0,0.0,0.0,0.0,0.0,
2018-04-23,0.0,0.0,0.0,0.0,0.0,
2018-04-24,0.0,0.0,0.0,0.0,0.0,
2018-04-25,0.0,0.0,0.0,0.0,0.0,
2018-04-26,0.0,0.0,0.0,0.0,0.0,
2018-04-27,0.0,0.0,0.0,0.0,0.0,
2018-04-28,7.5,2.1,7.0,0.0,0.0,
2018-04-29,4.0,0.0,1.0,2.3,13.6,
2018-04-30,0.0,0.0,0.0,0.0,0.0,
2018-05-01,0.0,0.0,0.0,0.0,0.0,
2018-05-02,0.0,0.0,0.0,0.0,0.0,
2018-05-03,9.7,0.0,23.0,2.4,8.775,
2018-05-04,0.0,0.0,0.0,0.0,0.0,
2018-05-05,0.0,2.2,0.0,0.0,0.55,
